"NODE_ID","NODE_TYPE","LOCATION_TYPE","LOCATED_MIDPOINT","COMPLEX_INT_NO","AMG_X","AMG_Y","ROAD_NAME_1","ROAD_TYPE_1","ROAD_DESC_1","ROAD_ROUTE_1","ROAD_NAME_2","ROAD_TYPE_2","ROAD_DESC_2","ROAD_NAME_3","ROAD_TYPE_3","ROAD_DESC_3","DISTANCE_LOCATION","DIRECTION_LOCATION","NEAREST_KM_POST","OFF_ROAD_LOCATION","DIRECTORY","EDITION","PAGE","GRID_REFERENCE_X","GRID_REFERENCE_Y","LGA_NAME","REGION_NAME","UNKNOWN"
239610,"N","N","N",0,484488.760495399,5817182.52027044,"ST ALBANS","ROAD","",5508,"ST ALBANS","ROAD","","GILMOUR","ROAD","",20,"NW",0,"","MEL","ED35","26","F","10","BRIMBANK","METROPOLITAN NORTH WEST REGION",0
239618,"N","N","N",0,498760.386199839,5801571.66349671,"BEACH","ROAD","",5840,"KEITH","COURT","","WELLINGTON","STREET","",37,"N",0,"","MEL","ED35","67","C","12","BAYSIDE","METROPOLITAN SOUTH EAST REGION",0
239631,"N","N","N",0,500974.755719342,5811492.06545423,"SWAN","STREET","",5287,"PARK","GROVE","","BENDIGO","STREET","",54,"W",0,"","MEL","ED35","2H","G","11","YARRA","METROPOLITAN NORTH WEST REGION",0
239636,"N","N","N",0,290355.619350704,5746682.08970903,"ZIEGLER","PARADE","",261894,"WHITE","STREET","","GRAUERS","ROAD","",86,"E",0,"","VCD","ED7","512","G","7","WARRNAMBOOL","SOUTH WESTERN REGION",0
239677,"N","N","N",0,498061.103527312,5814693.64264882,"JOHNSTON","STREET","",5853,"YOUNG","STREET","","BRUNSWICK","STREET","",26,"W",0,"","MEL","ED35","2C","B","7","YARRA","METROPOLITAN NORTH WEST REGION",0
239690,"N","N","N",0,504661.403051668,5809611.7262976,"BURKE","ROAD","",5874,"CLIFTON","ROAD","","MIDDLE","ROAD","",11,"N",0,"","MEL","ED35","59","H","4","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
239696,"N","N","N",0,514065.948796666,5775211.62961596,"CRANBOURNE-FRANKSTON","ROAD","",5765,"KARINGAL","DRIVE","","","","",50,"W",0,"","MEL","ED35","103","B","5","FRANKSTON","METROPOLITAN SOUTH EAST REGION",0
239708,"N","N","N",0,505592.032013169,5820837.87593859,"LOWER PLENTY","ROAD","",5743,"BELLEVUE","AVENUE","","GRANDVIEW","GROVE","",31,"SW",0,"","MEL","ED35","32","A","1","BANYULE","METROPOLITAN NORTH WEST REGION",0
239741,"N","N","N",0,680272.556898126,5777877.21729467,"PRINCES","HIGHWAY EAST","",2510,"PRINCES","HIGHWAY EAST","","","","",95,"W",0,"","VCD","ED7","693","N","7","WELLINGTON","EASTERN REGION",0
239743,"N","N","N",0,466881.233455347,5876828.14129773,"DEVANNEY","ROAD","",131424,"STUMPY","TRACK","","STUMPY","TRACK","",261,"N",2,"","VCD","ED7","60","C","5","MACEDON RANGES","NORTHERN REGION",0
239814,"N","N","N",0,510740.776489686,5783242.44961867,"NEPEAN","HIGHWAY","",2660,"EEL RACE","ROAD","","","","",50,"N",0,"","MEL","ED35","97","D","9","KINGSTON","METROPOLITAN SOUTH EAST REGION",0
239841,"N","N","N",0,498216.477943725,5814902.78364118,"NAPIER","STREET","",183417,"ROSE","STREET","","KERR","STREET","",39,"S",0,";;365;;","MEL","ED35","2C","C","6","YARRA","METROPOLITAN NORTH WEST REGION",0
239850,"N","N","N",0,492237.87134295,5814369.30007541,"DYNON","ROAD","",5035,"SIMS","STREET","","KENSINGTON","ROAD","",22,"E",0,"","MEL","ED35","2T","B","9","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
239855,"I","I","N",0,498088.627041471,5816040.10074329,"ANNAND","STREET","",103396,"RAE","STREET","","","","",0,"",0,"","MEL","ED35","30","A","12","YARRA","METROPOLITAN NORTH WEST REGION",0
239856,"N","N","N",0,462788.465953866,5855316.09110247,"MOUNT MACEDON","ROAD","",4013,"MCBEAN","AVENUE","","","","",199,"S",0,"","VCD","ED7","634","G","11","MACEDON RANGES","NORTHERN REGION",0
239861,"N","N","N",0,504286.963341098,5807163.38060104,"BURKE","ROAD","",5874,"DAVIES","STREET","","","","",24,"S",0,"","MEL","ED35","59","G","10","STONNINGTON","METROPOLITAN SOUTH EAST REGION",0
239895,"N","N","N",0,504996.33320203,5800551.00238457,"EAST BOUNDARY","ROAD","",5316,"ENGLAND","STREET","","","","",32,"S",0,"","MEL","ED35","77","J","3","GLEN EIRA","METROPOLITAN SOUTH EAST REGION",0
239903,"N","N","N",0,497769.359088473,5810369.22270317,"ST KILDA","ROAD","",5882,"TOORAK","ROAD WEST","(R)","","","",49,"S",0,"","MEL","ED35","2L","A","4","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
239911,"N","N","N",0,397195.279644833,5842296.68409726,"WENDOUREE","PARADE","",256513,"DOWLING","STREET","","BARRETT","AVENUE","",129,"W",0,"","VCD","ED7","566","A","4","BALLARAT","WESTERN REGION",0
239982,"N","N","N",0,301490.641783223,5895120.29367882,"CLIFTON","AVENUE","",123845,"BENNETT","STREET","","FRANKLIN","STREET","",99,"NW",0,";;37;;","VCD","ED7","550","D","6","NORTHERN GRAMPIANS","WESTERN REGION",0
240040,"N","N","N",0,504271.337302133,5813510.99092748,"COTHAM","ROAD","",5926,"THOMAS","STREET","","WIMBA","AVENUE","",24,"E",0,";;233;;","MEL","ED35","45","G","7","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
240053,"N","N","N",0,501946.994330185,5811556.44472813,"BURNLEY-KEW","ROAD","",5856,"MORANG","ROAD","","EASTERN","DRIVE","",23,"W",0,"","MEL","ED35","45","A","11","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
240060,"N","N","N",0,434719.038340974,5929399.02440183,"CALDER","HIGHWAY","",2530,"MACKENZIE","STREET","","","","",93,"S",0,"","VCD","ED7","607","Q","7","BENDIGO","NORTHERN REGION",0
240073,"N","N","N",0,397654.432940295,5842141.98578777,"WENDOUREE","PARADE","",256517,"HADDON","STREET","","MARTIN","AVENUE","",136,"W",0,"","VCD","ED7","566","B","4","BALLARAT","WESTERN REGION",0
240101,"N","N","N",0,528004.49741657,5792365.25439425,"ERNST WANKE","ROAD","",137463,"AMBER","CRESCENT","","DIAMOND","COURT","",27,"NW",0,"","MEL","ED35","108","H","11","CASEY","METROPOLITAN SOUTH EAST REGION",0
240124,"N","N","N",0,495888.693017356,5808891.71790884,"BEACH","ROAD","",5840,"MILLS","STREET","","","","",15,"NW",0,"","MEL","ED35","2K","A","11","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
240151,"I","I","N",0,542921.045061781,5967805.29251558,"BECKHAM","ROAD","",108880,"CHANNEL","ROAD","","","","",0,"",0,"","VCD","ED7","32","J","8","SHEPPARTON","NORTH EASTERN REGION",0
240153,"I","I","N",0,430141.896413995,5896811.44594403,"KENNEDY","STREET","",161685,"PARKER","STREET","","","","",0,"",0,"","VCD","ED7","628","G","4","MOUNT ALEXANDER","NORTHERN REGION",0
240175,"N","N","N",0,496878.358730249,5812964.13563713,"SWANSTON","STREET","",213248,"BOURKE","STREET","","","","",56,"S",0,"","MEL","ED35","2F","F","3","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240230,"N","N","N",0,432355.943218288,5926921.67398468,"MACKENZIE","STREET","",171184,"ALDER","STREET","","","","",40,"SW",0,"","VCD","ED7","607","M","12","BENDIGO","NORTHERN REGION",0
240240,"N","N","N",0,497551.645890277,5815316.76183051,"PRINCES","STREET","",5092,"CANNING","STREET","","","","",20,"W",0,"","MEL","ED35","2B","J","4","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240275,"N","N","N",0,497586.198205929,5810740.66439057,"ST KILDA","ROAD","",5882,"BOWEN","LANE","","","","",27,"SE",0,"","MEL","ED35","2K","K","2","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240284,"N","N","N",0,502580.578943787,5759387.56341994,"BRUCE","ROAD","",115710,"NEPEAN","HIGHWAY","","","","",50,"SW",0,"","MEL","ED35","151","C","8","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
240285,"N","N","N",0,498185.312810866,5808931.79967884,"ST KILDA","ROAD","",5882,"HIGH","STREET","","ST KILDA","ROAD","",13,"S",0,"","MEL","ED35","2L","C","11","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
240292,"N","N","N",0,497450.504858935,5807347.03948865,"BEACH","ROAD","",5840,"PIER","ROAD","","LOWER ESPLANADE","","",35,"S",0,"","MEL","ED35","2N","J","7","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
240299,"N","N","N",0,501412.356528033,5794683.525651,"BEACH","ROAD","",5840,"SECOND","STREET","","FOURTH","STREET","",71,"S",0,"","MEL","ED35","85","K","5","BAYSIDE","METROPOLITAN SOUTH EAST REGION",0
240329,"I","I","N",0,506101.817135515,5793949.92101643,"WARRIGAL","ROAD","",5843,"STAWELL","STREET","","","","",0,"",0,"","MEL","ED35","87","B","7","KINGSTON","METROPOLITAN SOUTH EAST REGION",0
240343,"I","I","N",0,495338.117329464,5811717.39521183,"WEST GATE","FREEWAY","(R-EN-  28201306)",2820,"DOCKLANDS","HIGHWAY","","","","",0,"",0,"","MEL","ED35","2E","H","10","MELBOURNE","METROPOLITAN NORTH WEST REGION",15
240348,"I","I","N",0,571921.805892357,5743753.31396978,"SOUTH GIPPSLAND","HIGHWAY","(R)",2580,"WRENCHS","LANE","","","","",0,"",0,"","VCD","ED7","709","P","9","SOUTH GIPPSLAND","EASTERN REGION",0
240373,"N","N","N",0,511708.035230797,5788368.47914025,"AMAROO","DRIVE","",102590,"LARNARK","COURT","","WELLS","ROAD","",17,"NE",0,"120;;24;;","MEL","ED35","93","F","8","KINGSTON","METROPOLITAN SOUTH EAST REGION",0
240382,"I","I","N",0,525490.807970995,5787057.16728631,"AMBERLY PARK","DRIVE","",102647,"DEAN","CLOSE","","","","",0,"",0,"","MEL","ED35","110","B","12","CASEY","METROPOLITAN SOUTH EAST REGION",0
240405,"N","N","N",0,497721.912351202,5810831.32734336,"DOMAIN","ROAD","",132339,"DALLAS BROOKS","DRIVE","","ST KILDA","ROAD","",66,"W",0,"","MEL","ED35","2K","K","2","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240427,"N","N","N",0,237898.386077903,5818139.40046046,"BEGGS","COURT","",109082,"BREE","ROAD","","","","",15,"E",0,"","VCD","ED7","506","G","5","SOUTHERN GRAMPIANS","SOUTH WESTERN REGION",0
240434,"N","N","N",0,533588.258664882,5798063.22038309,"WELLINGTON","ROAD","",5798,"AURA VALE","ROAD","","CARDINIA CREEK","ROAD","",1093,"SW",0,"","MEL","ED35","126","B","9","CARDINIA","METROPOLITAN SOUTH EAST REGION",0
240442,"N","N","N",0,507262.464481607,5801569.6324549,"WARRIGAL","HIGHWAY","",2070,"BOSSINGTON","STREET","","BROOKS","STREET","",31,"S",0,"","MEL","ED35","69","E","12","GLEN EIRA","METROPOLITAN SOUTH EAST REGION",0
240455,"N","N","N",0,521682.567710729,5813337.64404554,"DUBLIN","ROAD","",133551,"FREEMAN","STREET","","","","(R)",20,"N",0,"","MEL","ED35","50","B","7","MAROONDAH","METROPOLITAN SOUTH EAST REGION",0
240466,"I","I","N",0,587812.845899205,5951704.70629502,"BENSON","STREET","",109965,"GARDEN","STREET","","","","",0,"",0,"","VCD","ED7","663","P","7","BENALLA","NORTH EASTERN REGION",0
240474,"N","N","N",0,498763.724031727,5801521.58439039,"BEACH","ROAD","",5840,"KEITH","COURT","","UNNAMED","","",13,"S",0,"","MEL","ED35","67","C","12","BAYSIDE","METROPOLITAN SOUTH EAST REGION",0
240486,"N","N","N",0,541449.610356061,5783484.29755366,"MCGREGOR","ROAD","",175729,"HENTY","STREET","","","","",30,"S",0,"","MEL","ED35","317","C","9","CARDINIA","METROPOLITAN SOUTH EAST REGION",0
240494,"N","N","N",0,498496.182588,5816421.65366528,"ST GEORGES","ROAD","",5861,"TAPLIN","STREET","","FERGIE","STREET","",48,"NE",0,"","MEL","ED35","30","B","11","YARRA","METROPOLITAN NORTH WEST REGION",0
240496,"U","N","N",0,0,0,"YARRA","BOULEVARD","",,"GARDINERS CREEK BIKE PATH","","","","","",,"NK",,"","","","","","","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
240497,"N","N","N",0,516831.452742645,5813629.40527973,"MITCHAM","ROAD","",5804,"QUARRY","ROAD","","","","",30,"NW",0,"","MEL","ED35","48","J","6","WHITEHORSE","METROPOLITAN SOUTH EAST REGION",0
240520,"N","N","N",0,502432.38571054,5808002.08369122,"GLENFERRIE","ROAD","",5310,"COLDBLO","ROAD","","","","",10,"N",0,"","MEL","ED35","59","B","8","STONNINGTON","METROPOLITAN SOUTH EAST REGION",0
240534,"N","N","N",0,499348.922561215,5809320.72332754,"COMMERCIAL","ROAD","",5005,"MALVERN","ROAD","","","","",20,"W",0,"","MEL","ED35","2L","J","9","STONNINGTON","METROPOLITAN SOUTH EAST REGION",0
240535,"N","N","N",0,609897.839165902,5771225.7389759,"WORTH","CRESCENT","",260520,"BARWICK","PLACE","","SOUTH","STREET","",46,"S",0,"","VCD","ED7","700","D","6","LATROBE","EASTERN REGION",0
240567,"N","N","N",0,491361.873774739,5813696.13060483,"DOCKLANDS","HIGHWAY","",2120,"PARKER","STREET","","DOCKLANDS","HIGHWAY","",30,"S",0,"","MEL","ED35","2S","H","12","MARIBYRNONG","METROPOLITAN NORTH WEST REGION",0
240570,"I","I","N",0,499928.02373793,5819827.86597492,"KIMBER","STREET","",162670,"MILLER","STREET","","","","",0,"",0,"","MEL","ED35","30","F","3","DAREBIN","METROPOLITAN NORTH WEST REGION",0
240572,"N","N","N",0,452053.016216025,5827582.10549408,"BACCHUS MARSH","ROAD","",5288,"RYANS","ROAD","","","","",11,"SE",0,"","MEL","ED35","334","C","8","MOORABOOL","WESTERN REGION",0
240605,"N","N","N",0,499716.949457264,5811766.81317109,"CHURCH","STREET","",5499,"CHARLOTTE","STREET","","","","",26,"N",0,"","MEL","ED35","2H","A","9","YARRA","METROPOLITAN NORTH WEST REGION",0
240610,"N","N","N",0,490010.884392111,5824489.73753576,"MELROSE","DRIVE","",5441,"MELROSE","DRIVE","","MELROSE","DRIVE","",85,"SE",0,"","MEL","ED35","16","A","4","BRIMBANK","METROPOLITAN NORTH WEST REGION",0
240624,"N","N","N",0,517841.838875145,5795364.04358999,"GLADSTONE","ROAD","",144808,"GERARD","STREET","","AIRLIE","AVENUE","",30,"S",0,"","MEL","ED35","90","B","3","DANDENONG","METROPOLITAN SOUTH EAST REGION",0
240673,"N","N","N",0,499372.801842959,5816653.75565707,"MERRI","PARADE","",5214,"MCLACHLAN","STREET","","","","(F-SERVICE-RD)",19,"E",0,"","MEL","ED35","30","E","11","DAREBIN","METROPOLITAN NORTH WEST REGION",0
240675,"N","N","N",0,496969.903929293,5814416.22524562,"LYGON","STREET","",170602,"LYGON","TERRACE","","","","",19,"N",0,"","MEL","ED35","2B","F","8","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240681,"N","N","N",0,499300.177545476,5823548.25609012,"GILBERT","ROAD","",144422,"HENTY","STREET","","","","",25,"S",0,"","MEL","ED35","18","D","6","DAREBIN","METROPOLITAN NORTH WEST REGION",0
240682,"N","N","N",0,433141.840504141,5934161.25436977,"VICTORIA","STREET","",252788,"UNNAMED","","","PANTON","STREET","",77,"SW",0,"","VCD","ED7","603","N","9","BENDIGO","NORTHERN REGION",0
240694,"N","N","N",0,497727.141975051,5813634.78512131,"VICTORIA","PARADE","",5083,"FITZROY","STREET","","","","",19,"W",0,"","MEL","ED35","2B","K","12","YARRA","METROPOLITAN NORTH WEST REGION",0
240699,"N","N","N",0,496652.853981731,5813436.236419,"LA TROBE","STREET","",164419,"SWANSTON","STREET","","","","",50,"W",0,"","MEL","ED35","2F","E","1","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240708,"N","N","N",0,508939.290699588,5825484.13674009,"HAILES","STREET","",149123,"HEIDELBERG-KINGLAKE","ROAD","","KALPARRIN","AVENUE","",14,"N",0,"","MEL","ED35","20","J","1","BANYULE","METROPOLITAN NORTH WEST REGION",0
240713,"N","N","N",0,497447.770519084,5812756.99564658,"EXHIBITION","STREET","",138268,"BATMAN AVENUE TOLLWAY","","","","","",16,"N",0,"","MEL","ED35","2F","J","4","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240728,"I","I","N",0,498599.228775434,5815362.21592019,"COUNCIL","STREET","",126883,"SMITH","STREET","","","","",0,"",0,"","MEL","ED35","2C","E","4","YARRA","METROPOLITAN NORTH WEST REGION",0
240731,"N","N","N",0,497897.851367166,5814033.20288426,"BRUNSWICK","STREET","",115839,"PALMER","STREET","","JAMES","STREET","",22,"N",0,";;140;;","MEL","ED35","2C","A","10","YARRA","METROPOLITAN NORTH WEST REGION",0
240736,"N","N","N",0,497991.379016748,5814723.22003006,"BRUNSWICK","STREET","",115839,"JOHNSTON","STREET","","","","",20,"N",0,"","MEL","ED35","2C","B","7","YARRA","METROPOLITAN NORTH WEST REGION",0
240752,"N","N","N",0,500227.798731429,5812960.05982626,"BUCKINGHAM","STREET","",116063,"JOHNSON","STREET","","LAMBERT","STREET","",67,"W",0,"1;;71;;","MEL","ED35","2H","C","3","YARRA","METROPOLITAN NORTH WEST REGION",0
240758,"N","N","N",0,498131.46843584,5813405.98211135,"ALBERT","STREET","",101417,"EADES","STREET","","PROVIDENCE","LANE","",76,"W",0,"","MEL","ED35","2G","B","1","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240801,"N","N","N",0,496673.923391704,5819100.93919777,"SYDNEY","ROAD","",5733,"MITCHELL","STREET","","","","",20,"S",0,"","MEL","ED35","29","H","5","MORELAND","METROPOLITAN NORTH WEST REGION",0
240823,"N","N","N",0,520052.629436118,5965413.26401355,"HOGAN","STREET","",154179,"FRASER","STREET","","TATURA-UNDERA","ROAD","",25,"W",0,"","VCD","ED7","671","M","4","SHEPPARTON","NORTH EASTERN REGION",0
240830,"I","I","N",0,433954.373691151,5935269.78273928,"AVERYS","ROAD","",105461,"MCCLELLAND","DRIVE","","","","",0,"",0,"","VCD","ED7","603","O","7","BENDIGO","NORTHERN REGION",0
240835,"N","N","N",0,457587.678398126,5942202.04022957,"SANDY CREEK-BARNADOWN","ROAD","",203605,"AXEDALE-GOORNONG","ROAD","","SANDY CREEK-BARNADOWN","ROAD","",411,"E",0,"","VCD","ED7","45","A","4","BENDIGO","NORTHERN REGION",0
240840,"N","N","N",0,508828.694344067,5789742.56140174,"GLEN","STREET","",145047,"LAURA","STREET","","ANN","COURT","",34,"NE",0,"85;;10;;","MEL","ED35","92","J","5","KINGSTON","METROPOLITAN SOUTH EAST REGION",0
240848,"I","I","N",0,499334.944898855,5819193.04051978,"STATE (ST GEORGES)","HIGHWAY","(R)",2130,"BALLANTYNE","STREET","","","","",0,"",0,"","MEL","ED35","30","E","5","DAREBIN","METROPOLITAN NORTH WEST REGION",0
240869,"N","N","N",0,503838.49484373,5820971.48986422,"SOUTHERN","ROAD","",5741,"TIMOR","PARADE","","","","",84,"W",0,"","MEL","ED35","19","F","12","BANYULE","METROPOLITAN NORTH WEST REGION",0
240876,"N","N","N",0,511157.639142869,5806761.11839276,"HIGH","STREET","",5801,"SUNHILL","ROAD","","","","",20,"W",0,"","MEL","ED35","61","E","11","MONASH","METROPOLITAN SOUTH EAST REGION",0
240890,"N","N","N",0,525880.283293221,5808103.72626796,"ALBERT","AVENUE","",101321,"BAMBURY","STREET","","HARCOURT","ROAD","",27,"NE",0,"","MEL","ED35","65","C","8","KNOX","METROPOLITAN SOUTH EAST REGION",0
240894,"N","N","N",0,496850.729253062,5812766.32923664,"COLLINS","STREET","",125030,"MANCHESTER","LANE","","","","",20,"W",0,"","MEL","ED35","2F","F","4","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240905,"N","N","N",0,497058.572691202,5814829.60659356,"ELGIN","STREET","",136013,"HAWKINS","LANE","","","","",3,"W",0,"","MEL","ED35","2B","G","6","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240907,"N","N","N",0,514181.287217378,5845878.61452744,"RIDGE","ROAD","",198856,"SCRUBBY CREEK","ROAD","","TRACK 4","","",881,"SE",0,"","VCD","ED7","79","D","2","WHITTLESEA","METROPOLITAN NORTH WEST REGION",0
240920,"N","N","N",0,500127.843888925,5811793.39925812,"COPPIN","STREET","",126211,"BENSON","STREET","","","","",50,"S",0,"","MEL","ED35","2H","C","9","YARRA","METROPOLITAN NORTH WEST REGION",0
240921,"N","N","N",0,509573.805796277,5804303.12966577,"CARROL","GROVE","",119781,"LEWIS","GROVE","","","","",100,"W",0,"","MEL","ED35","70","A","5","MONASH","METROPOLITAN SOUTH EAST REGION",0
240922,"I","I","N",0,498019.625,5808301,"LAKESIDE","DRIVE","",164920,"VILLAGE GREEN","DRIVE","","","","",0,"",0,"","MEL","ED35","2P","B","2","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
240924,"N","N","N",0,498048.989557487,5811921.68266215,"SWAN","STREET","",5287,"BATMAN AVENUE TOLLWAY","","","UNNAMED","","",54,"E",0,"","MEL","ED35","2G","B","9","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240941,"N","N","N",0,501422.807418668,5821237.94865451,"MURRAY","ROAD","",5732,"WYMBIR","AVENUE","","DEAN","STREET","",45,"W",0,"","MEL","ED35","18","K","12","DAREBIN","METROPOLITAN NORTH WEST REGION",0
240948,"N","N","N",0,497001.742704774,5811871.8606163,"STURT","STREET","",5404,"SOUTHBANK","BOULEVARD","","GRANT","STREET","",23,"S",0,"","MEL","ED35","2F","G","9","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240956,"I","I","N",0,496799.973308881,5814142.96671139,"ARGYLE","PLACE","",104098,"CARDIGAN","STREET","","","","",0,"",0,"","MEL","ED35","2B","F","10","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
240973,"N","N","N",0,497856.674237411,5813717.33247588,"BRUNSWICK","STREET","",115839,"VICTORIA","PARADE","","","","",100,"N",0,"","MEL","ED35","2C","A","12","YARRA","METROPOLITAN NORTH WEST REGION",0
241000,"N","N","N",0,496522.882663063,5817989.93161014,"SYDNEY","ROAD","",5733,"ALBERT","STREET","","","","",15,"N",0,"","MEL","ED35","29","G","8","MORELAND","METROPOLITAN NORTH WEST REGION",0
241001,"N","N","N",0,509725.300980681,5810597.24334286,"ELGAR","ROAD","",5899,"BROUGHTON","ROAD","","MILTON","CRESCENT","",48,"S",0,"","MEL","ED35","61","A","2","WHITEHORSE","METROPOLITAN SOUTH EAST REGION",0
241010,"N","N","N",0,499366.912188444,5809306.33228984,"CHAPEL","STREET","",121444,"COMMERCIAL","ROAD","","CARLTON","STREET","",11,"S",0,"","MEL","ED35","2L","J","9","STONNINGTON","METROPOLITAN SOUTH EAST REGION",0
241012,"N","N","N",0,498968.229887145,5806503.70332084,"NEPEAN","HIGHWAY","(R-SERVICE-RD)",2660,"WIMBLEDON","AVENUE","","HENNESSY","AVENUE","",35,"NW",0,"","MEL","ED35","2P","G","11","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
241032,"N","N","N",0,497088.691191152,5812387.98252627,"ST KILDA","ROAD","",209936,"ST KILDA","ROAD","","FLINDERS","STREET","",195,"N",0,"","MEL","ED35","2F","G","6","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
241033,"I","I","N",0,519273.171838375,5793457.94537693,"NEW","STREET","",184290,"WILSON","STREET","","","","",0,"",0,"","MEL","ED35","91A","H","8","DANDENONG","METROPOLITAN SOUTH EAST REGION",0
241038,"N","N","N",0,497318.868704509,5812939.59921549,"COLLINS","STREET","",125030,"EXHIBITION","STREET","","ALFRED","PLACE","",58,"W",0,"1;;101;;","MEL","ED35","2F","H","4","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
241065,"N","N","N",0,496867.917683187,5813514.88182388,"LA TROBE","STREET","",164419,"RUSSELL","STREET","","BOWEN","STREET","",53,"W",0,"","MEL","ED35","2F","F","1","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
241066,"N","N","N",0,497743.491227097,5810458.61200479,"ST KILDA","ROAD","",5882,"TOORAK","ROAD WEST","","","","(R)",49,"S",0,"","MEL","ED35","2K","K","4","MELBOURNE","METROPOLITAN NORTH WEST REGION",78
241086,"N","N","N",0,524710.548116753,5837180.67442599,"HEIDELBERG-KINGLAKE","ROAD","",5811,"BUTTERMANS","TRACK","","NIHILL","CRESCENT","",68,"SW",0,"","MEL","ED35","394","K","8","NILLUMBIK","METROPOLITAN NORTH WEST REGION",0
241102,"N","N","N",0,506432.571781007,5800929.15032622,"RICHARD","STREET","",198617,"CENTRE","ROAD","","","","",75,"N",0,"","MEL","ED35","78","C","2","GLEN EIRA","METROPOLITAN SOUTH EAST REGION",0
