_ - uri,_ - rank,_ - name,_ - country,_ - profits,_ - position,_ - imageUri,_ - headquarters,_ - revenue,_ - marketValue,_ - assets,_ - ceo,_ - industry,_ - state,_ - thumbnail,_ - squareImage
https://www.forbes.com/companies/inner-mongolia-yili,867,Inner Mongolia Yili,China,960.8,867,inner-mongolia-yili,China,10786,24807,7786,Gang Pan,Food Processing,,,
https://www.forbes.com/companies/inner-mongolia-yitai,1601,Inner Mongolia Yitai,China,758.7,1602,inner-mongolia-yitai,China,5541,4341,13578,Yaoyong Ge,Diversified Metals & Mining,,,
https://www.forbes.com/companies/innolux,1201,Innolux,Taiwan,937.4,1202,innolux,Taiwan,10335,3863,13941,Chih Wang,Computer Hardware,,,
https://www.forbes.com/companies/inpex,916,Inpex,Japan,364.2,916,inpex,Japan,8424,18479,40015,Naoki Kuroda,Oil & Gas Operations,,,
https://www.forbes.com/companies/insurance-australia-group,885,Insurance Australia Group,Australia,792.6,885,insurance-australia-group,Australia,7147,14684,23039,Peter Harmer,Property & Casualty Insurance,,,
https://www.forbes.com/companies/intact-financial,1066,Intact Financial,Canada,610.2,1066,intact-financial,Canada,7212,10391,21634,Charles Brindamour,Property & Casualty Insurance,,,
https://www.forbes.com/companies/intel,49,Intel,United States,11091,49,intel,California,64031,254762,128596,Brian Krzanich,Semiconductors,California,http://specials-images.forbesimg.com/imageserve/580fa6f3a7ea435b91b07888/280x425.jpg?fit=scale&background=000000,http://specials-images.forbesimg.com/imageserve/580fa6f3a7ea435b91b07888/416x416.jpg?background=000000&cropX1=0&cropX2=832&cropY1=0&cropY2=832
https://www.forbes.com/companies/inter-rao,1173,Inter Rao,Russia,923.2,1173,inter-rao,Russia,15722,6744,10934,Boris Kovalchuk,Electric Utilities,,,
https://www.forbes.com/companies/intercontinental-hotels,1583,InterContinental Hotels,United Kingdom,588.6,1585,intercontinental-hotels,United Kingdom,1783,12321,3175,Keith Barr,Hotels & Motels,,,
https://www.forbes.com/companies/interactive-brokers-group,1017,Interactive Brokers Group,United States,98,1017,interactive-brokers-group,Connecticut,2046,32813,59093,Tom Peterffy,Investment Services,Connecticut,,
https://www.forbes.com/companies/intercontinentalexchange,472,IntercontinentalExchange,United States,2476,472,intercontinentalexchange,Georgia,5945,41368,82062,Jeffrey Sprecher,Investment Services,Georgia,,
https://www.forbes.com/companies/international-airlines,413,International Airlines,United Kingdom,2277.1,413,international-airlines,United Kingdom,25954,19384,32735,William Walsh,Airline,,,
https://www.forbes.com/companies/international-paper,382,International Paper,United States,2664,382,international-paper,Tennessee,23017,22216,34030,Mark Sutton,Paper & Paper Products,Tennessee,,
https://www.forbes.com/companies/interpublic-group,1344,Interpublic Group,United States,543.4,1344,interpublic-group,New York,8298,9353,12240,Michael Roth,Advertising,New York,,
https://www.forbes.com/companies/intesa-sanpaolo,61,Intesa Sanpaolo,Italy,8252,61,intesa-sanpaolo,Italy,42522,63060,956871,Carlo Messina,Regional Banks,,,
https://www.forbes.com/companies/intuit,979,Intuit,United States,950,979,intuit,California,5434,49737,4898,Brad Smith,Software & Programming,California,,
https://www.forbes.com/companies/intuitive-surgical,1107,Intuitive Surgical,United States,767.5,1107,intuitive-surgical,California,3302,53062,6426,Gary Guthart,Medical Equipment & Supplies,California,,
https://www.forbes.com/companies/inventec,1786,Inventec,Taiwan,222,1786,inventec,Taiwan,15367,2785,7015,Kuo Huang,Computer Hardware,,,
https://www.forbes.com/companies/invesco,907,Invesco,United States,1134.4,908,invesco,Georgia,5378,11584,31619,Martin Flanagan,Investment Services,Georgia,,
https://www.forbes.com/companies/investec,1070,Investec,United Kingdom,616,1070,investec,United Kingdom,5359,7549,69522,Fani Titi,Investment Services,,,
https://www.forbes.com/companies/investor-ab,515,Investor AB,Sweden,2196.4,515,investor-ab,Sweden,6584,33927,49816,Johan Forssell,Investment Services,,,
https://www.forbes.com/companies/invitation-homes,1661,Invitation Homes,United States,-139.8,1661,no-pic,Texas,1043,12322,18684,Frederick Tuomi,,Texas,,
https://www.forbes.com/companies/iqvia-holdings,663,Iqvia Holdings,United States,1304,663,iqvia-holdings,North Carolina,9981,21396,23235,Ari Bousbib,Pharmaceuticals,North Carolina,,
https://www.forbes.com/companies/isbank,677,Isbank,Turkey,1576,677,isbank,Turkey,14297,6168,115755,Adnan Bali,Regional Banks,,,
https://www.forbes.com/companies/isetan-mitsukoshi-holdings,1841,Isetan Mitsukoshi Holdings,Japan,-8.7,1842,isetan-mitsukoshi-holdings,Japan,11448,4701,12075,Ken Akamatsu,Department Stores,,,
https://www.forbes.com/companies/israel-discount-bank,1603,Israel Discount Bank,Israel,350,1603,israel-discount-bank,Israel,2757,3342,63722,Lilach Topilsky,Regional Banks,,,
https://www.forbes.com/companies/isuzu-motors,773,Isuzu Motors,Japan,970,773,isuzu-motors,Japan,18445,12043,17841,Bin Wang,Auto & Truck Manufacturers,,,
https://www.forbes.com/companies/itau-unibanco-holding,45,Itaú Unibanco Holding,Brazil,7548,45,itau-unibanco-holding,Brazil,62310,87033,437600,Candido Bracher,Regional Banks,,,
https://www.forbes.com/companies/itausa,818,Itaúsa,Brazil,2632,818,itausa,Brazil,1556,26770,19770,Alfredo Setubal,Conglomerates,,,
https://www.forbes.com/companies/itochu,206,Itochu,Japan,3612.1,206,itochu,Japan,49715,28757,81466,Masahiro Okafuji,Trading Companies,,,
https://www.forbes.com/companies/iyo-bank,1656,Iyo Bank,Japan,213.3,1656,iyo-bank,Japan,999,2485,66729,Iwao Ohtsuka,Regional Banks,,,
https://www.forbes.com/companies/j-sainsbury,872,J Sainsbury,United Kingdom,409.5,872,j-sainsbury,United Kingdom,37713,9125,30863,Michael Coupe,Food Retail,,,
https://www.forbes.com/companies/jb-hunt-transport-services,1162,J.B. Hunt Transport Services,United States,701.7,1162,jb-hunt-transport-services,Arkansas,7509,13682,4422,John Roberts,Trucking,Arkansas,,
https://www.forbes.com/companies/jb-financial-group,1799,JB Financial Group,South Korea,181.9,1799,jb-financial-group,South Korea,2062,888,44457,Han Kim,Regional Banks,,,
https://www.forbes.com/companies/jbs,1037,JBS,Brazil,189,1037,jbs,Brazil,51109,6715,32768,José Sobrinho,Food Processing,,,
https://www.forbes.com/companies/jc-penney,1912,JC Penney,United States,-116,1912,jc-penney,Texas,12506,891,8638,Marvin Ellison,Department Stores,Texas,,
https://www.forbes.com/companies/jd,650,JD.com,China,-23.1,650,jd,China,53861,44463,28264,Qiang Liu,Internet & Catalog Retail,,,
https://www.forbes.com/companies/jfe-holdings,501,JFE Holdings,Japan,1305,502,jfe-holdings,Japan,33191,12463,41945,Eiji Hayashida,Iron & Steel,,,
https://www.forbes.com/companies/jg-summit-holdings,1506,JG Summit Holdings,Philippines,582.6,1506,jg-summit-holdings,Philippines,5227,8375,14871,Lance Gokongwei,Conglomerates,,,
https://www.forbes.com/companies/jm-smucker,944,JM Smucker,United States,1256.4,944,jm-smucker,Ohio,7360,12839,15329,Mark Smucker,Food Processing,Ohio,,
https://www.forbes.com/companies/jpmorgan-chase,3,JPMorgan Chase,United States,26496,3,jpmorgan-chase,New York,118180,387668,2609785,Jamie Dimon,Major Banks,New York,,
https://www.forbes.com/companies/jsw-steel,1039,JSW Steel,India,650,1039,jsw-steel,India,10141,11622,14054,Sajjan Jindal,Iron & Steel,,,
https://www.forbes.com/companies/jtekt,1523,JTEKT,Japan,448.4,1523,jtekt,Japan,13003,5428,12008,Seiichi Sudo,Auto & Truck Parts,,,
https://www.forbes.com/companies/jxtg-holdings,223,JXTG Holdings,Japan,3265.5,223,jxtg-holdings,Japan,92943,22027,79526,Yasushi Kimura,Oil & Gas Operations,,,
https://www.forbes.com/companies/jabil-circuit,1614,Jabil Circuit,United States,121.5,1614,jabil-circuit,Florida,20399,4730,11488,Mark Mondello,Electronics,Florida,,
https://www.forbes.com/companies/jaccs,1894,Jaccs,Japan,73.5,1894,jaccs,Japan,1158,785,36049,Yasuyoshi Itagaki,Consumer Financial Services,,,
https://www.forbes.com/companies/jacobs-engineering,1499,Jacobs Engineering,United States,231.9,1499,jacobs-engineering,Texas,11854,9011,12602,Steven Demetriou,Construction Services,Texas,,
https://www.forbes.com/companies/japan-airlines,789,Japan Airlines,Japan,1221.7,789,japan-airlines,Japan,12481,12865,17435,Masaru Onishi,Airline,,,
https://www.forbes.com/companies/japan-exchange-group,1040,Japan Exchange Group,Japan,455.5,1040,japan-exchange-group,Japan,1090,10213,388494,Seshagiri Metlapalli,Investment Services,,,
https://www.forbes.com/companies/japan-post-holdings,319,Japan Post Holdings,Japan,442,319,japan-post-holdings,Japan,116584,54550,2586797,Masatsugu Nagato,Life & Health Insurance,,,
https://www.forbes.com/companies/japan-securities,1805,Japan Securities,Japan,35.7,1805,japan-securities,Japan,240,593,43736,Minoru Masubuchi,Investment Services,,,
https://www.forbes.com/companies/japan-tobacco,257,Japan Tobacco,Japan,3527,258,japan-tobacco,Japan,19386,55045,46451,Masamichi Terabatake,Tobacco,,,
https://www.forbes.com/companies/jardine-matheson,177,Jardine Matheson,Hong Kong,3785,177,jardine-matheson,Hong Kong,39456,44229,82814,Ben Keswick,Conglomerates,,,
https://www.forbes.com/companies/jeronimo-martins,1158,Jeronimo Martins,Portugal,459,1158,jeronimo-martins,Portugal,19630,10252,7735,Pedro de Castro Soares dos Santos,Food Retail,,,
https://www.forbes.com/companies/jetblue-airways,1438,JetBlue Airways,United States,1150,1438,jetblue-airways,New York,7165,6007,10027,Robin Hayes,Airline,New York,,
https://www.forbes.com/companies/jiangsu-hengrui-medicine,1305,Jiangsu Hengrui Medicine,China,506.1,1305,jiangsu-hengrui-medicine,China,2151,39786,3004,Wei Dong,Pharmaceuticals,,,
https://www.forbes.com/companies/jiangsu-yanghe-brewery,1090,Jiangsu Yanghe Brewery,China,1110.4,1090,jiangsu-yanghe-brewery,China,2914,30927,7051,Gi-Hong Woo,Beverages,,,
https://www.forbes.com/companies/jiangsu-zhongnan-construction-group,1793,Jiangsu Zhongnan Construction Group,China,125.4,1793,no-pic,China,5233,4439,30246,Jin Chen,,,,
https://www.forbes.com/companies/jiangxi-copper,1249,Jiangxi Copper,China,279,1249,jiangxi-copper,China,31718,7804,14964,Yu Wu,Diversified Metals & Mining,,,
https://www.forbes.com/companies/jinke-property-group,1898,Jinke Property Group,China,305.4,1898,no-pic,China,5177,4611,25873,Si Jiang,,,,
https://www.forbes.com/companies/johnson-johnson,145,Johnson & Johnson,United States,1245,145,johnson-johnson,New Jersey,78662,341277,156625,Alex Gorsky,Medical Equipment & Supplies,New Jersey,,
https://www.forbes.com/companies/johnson-controls-international,296,Johnson Controls International,Ireland,2098,296,johnson-controls-international,Ireland,30729,33621,49952,George Oliver,Business & Personal Services,,,
https://www.forbes.com/companies/johnson-matthey,1243,Johnson Matthey,United Kingdom,477.5,1244,johnson-matthey,United Kingdom,16321,9088,6138,Robert MacLeod,Diversified Chemicals,,,
https://www.forbes.com/companies/joint-stock-commercial-bank-for-foreign-trade-of-vietnam,1294,Joint Stock Commercial Bank for Foreign Trade of Vietnam,Vietnam,457,1294,joint-stock-commercial-bank-for-foreign-trade-of-vietnam,Vietnam,2663,9148,44013,Dung Pham,Regional Banks,,,
https://www.forbes.com/companies/jointown-pharmaceutical-group,1967,Jointown Pharmaceutical Group,China,223.5,1968,no-pic,China,11641,5333,9560,Yi Gong,,,,
https://www.forbes.com/companies/jones-lang-lasalle,1855,Jones Lang LaSalle,United States,283.5,1855,jones-lang-lasalle,Illinois,9872,7768,9204,Christian Ulbrich,Real Estate,Illinois,,
https://www.forbes.com/companies/julius-baer-group,878,Julius Baer Group,Switzerland,716.1,878,julius-baer-group,Switzerland,3760,13691,100480,Bernhard Hodler,Regional Banks,,,
https://www.forbes.com/companies/juroku-bank,1707,Juroku Bank,Japan,62.2,1707,juroku-bank,Japan,941,975,55152,Yukio Murase,Regional Banks,,,
https://www.forbes.com/companies/jyske-bank,1349,Jyske Bank,Denmark,462.6,1350,jyske-bank,Denmark,2720,4935,96355,Anders Dam,Regional Banks,,,
https://www.forbes.com/companies/kb-financial-group,219,KB Financial Group,South Korea,3068.8,219,kb-financial-group,South Korea,29004,21718,409235,Jong-Kyoo Yoon,Regional Banks,,,
https://www.forbes.com/companies/kbc-ancora,1941,KBC Ancora,Belgium,952.9,1941,no-pic,Belgium,245,4624,3812,Katelijn Callewaert,,,,
https://www.forbes.com/companies/kbc-group,244,KBC Group,Belgium,2845.8,244,kbc-group,Belgium,13791,36003,351044,Johan Thijs,Regional Banks,,,
https://www.forbes.com/companies/kddi,144,KDDI,Japan,5165.7,144,kddi,Japan,45492,65526,61820,Tadashi Onodera,Telecommunications services,,,
https://www.forbes.com/companies/kia-motors,584,KIA Motors,South Korea,571.2,584,kia-motors,South Korea,47932,12710,49551,Hyoung-Keun Lee,Auto & Truck Manufacturers,,,
https://www.forbes.com/companies/kion-group,1195,KION Group,Germany,527.2,1195,kion-group,Germany,8981,10167,14171,Gordon Riske,Heavy Equipment,,,
https://www.forbes.com/companies/kla-tencor,1375,KLA-Tencor,United States,709.7,1375,kla-tencor,California,3901,17313,5598,Rick Wallace,Semiconductors,California,,
https://www.forbes.com/companies/kpn,1111,KPN,Netherlands,544.8,1111,kpn,Netherlands,7328,12703,16247,Maximo Ibarra,Telecommunications services,,,
https://www.forbes.com/companies/kt-corp,1056,KT Corp,South Korea,425.7,1056,kt-corp,South Korea,21139,6292,28584,Chang-Gyu Hwang,Telecommunications services,,,
https://www.forbes.com/companies/ktg,1406,KT&G,South Korea,1029.4,1406,ktg,South Korea,4128,11808,9318,Bok-In Baek,Tobacco,,,
https://www.forbes.com/companies/kwg-property-holding,1746,KWG Property Holding,Hong Kong,537.3,1746,kwg-property-holding,Hong Kong,1696,4462,20723,Jian Kong,Consumer Financial Services,,,
https://www.forbes.com/companies/kaisa-group-holdings,1492,Kaisa Group Holdings,China,484.7,1492,kaisa-group-holdings,China,4899,3353,32768,Ying Kwok,Consumer Financial Services,,,
https://www.forbes.com/companies/kajima,820,Kajima,Japan,1162.5,821,kajima,Japan,17087,9983,16884,Mitsuyoshi Nakamura,Construction Services,,,
https://www.forbes.com/companies/kangmei-pharmaceutical,1320,Kangmei Pharmaceutical,China,672.4,1320,kangmei-pharmaceutical,China,4256,19396,11475,Xing Ma,Pharmaceuticals,,,
https://www.forbes.com/companies/kansai-electric-power,449,Kansai Electric Power,Japan,1370.4,449,kansai-electric-power,Japan,28274,12987,65680,Makoto Yagi,Electric Utilities,,,
https://www.forbes.com/companies/kansas-city-southern,1453,Kansas City Southern,United States,959.9,1453,kansas-city-southern,Missouri,2654,11286,9128,Patrick Ottensmeyer,Railroads,Missouri,,
https://www.forbes.com/companies/kao-corp,686,Kao Corp,Japan,1358.9,686,kao-corp,Japan,13488,34429,12765,Michitaka Sawada,Household/Personal Care,,,
https://www.forbes.com/companies/kasikornbank,710,Kasikornbank,Thailand,1057,710,kasikornbank,Thailand,5843,14653,95762,Banthoon Lamsam,Regional Banks,,http://specials-images.forbesimg.com/imageserve/57f68c72a7ea4357a3dfba10/280x425.jpg?fit=scale&background=000000,http://specials-images.forbesimg.com/imageserve/57f68c72a7ea4357a3dfba10/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416
https://www.forbes.com/companies/kawasaki-heavy-industries,1495,Kawasaki Heavy Industries,Japan,260.9,1495,kawasaki-heavy-industries,Japan,14204,5384,16784,Shigeru Murayama,Heavy Equipment,,,
https://www.forbes.com/companies/keiyo-bank,1794,Keiyo Bank,Japan,109.3,1794,keiyo-bank,Japan,574,1232,45035,Jian Lu,Regional Banks,,,
https://www.forbes.com/companies/kellogg,672,Kellogg,United States,1451,673,kellogg,Michigan,13070,21293,16702,Steven Cahillane,Food Processing,Michigan,http://specials-images.forbesimg.com/imageserve/580fa849a7ea435b91b078d4/280x425.jpg?fit=scale&background=000000,http://specials-images.forbesimg.com/imageserve/5800ea29a7ea4357a3e03193/416x416.jpg?background=000000&cropX1=782&cropX2=2741&cropY1=0&cropY2=1960
https://www.forbes.com/companies/keppel,1634,Keppel,Singapore,216.6,1634,keppel,Singapore,4560,11233,21101,Chin Loh,Conglomerates,,,
https://www.forbes.com/companies/kering,349,Kering,France,2014,349,kering,France,17458,74464,30713,François-Henri Pinault,Apparel/Accessories,,,
https://www.forbes.com/companies/kerry-group,1101,Kerry Group,Ireland,663.8,1101,kerry-group,Ireland,7228,18739,8886,Edmond Scanlon,Food Processing,,,
https://www.forbes.com/companies/kerry-properties,1259,Kerry Properties,Hong Kong,1186,1259,kerry-properties,Hong Kong,4673,7145,22191,Shut Ho,Construction Services,,,
https://www.forbes.com/companies/kesko,1927,Kesko,Finland,314.4,1927,kesko,Finland,12261,5901,5871,Mikko Helander,Food Retail,,,
https://www.forbes.com/companies/keycorp,527,KeyCorp,United States,1390,527,keycorp,Ohio,6933,21509,137049,Beth Mooney,Major Banks,Ohio,,
https://www.forbes.com/companies/keyence,824,Keyence,Japan,1900.1,824,keyence,Japan,4754,75836,13975,Akinori Yamamoto,Electronics,,,
https://www.forbes.com/companies/kimberly-clark,539,Kimberly-Clark,United States,1808,539,kimberly-clark,Texas,18507,36645,15303,Thomas Falk,Household/Personal Care,Texas,http://specials-images.forbesimg.com/imageserve/5ae76fc9a7ea4312798324e5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ae76fc9a7ea4312798324e5/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416
https://www.forbes.com/companies/kinder-morgan,679,Kinder Morgan,United States,261,679,kinder-morgan,Texas,13707,36422,79011,Steven Kean,Oil Services & Equipment,Texas,,
https://www.forbes.com/companies/kingboard-chemical-holdings,1799,Kingboard Chemical Holdings,Hong Kong,717.8,1800,no-pic,Hong Kong,5538,4157,11295,Wing Chang,Specialized Chemicals,,,
https://www.forbes.com/companies/kingfisher,1044,Kingfisher,United Kingdom,630.5,1044,kingfisher,United Kingdom,15151,8658,14714,Véronique Laury-Deroubaix,Home Improvement Retail,,,
https://www.forbes.com/companies/kinnevik,1285,Kinnevik,Sweden,1919.4,1286,kinnevik,Sweden,1964,10274,11496,Georgi Ganev,Investment Services,,,
https://www.forbes.com/companies/kintetsu,1470,Kintetsu,Japan,272.2,1470,kintetsu,Japan,10966,7718,16981,Tetsuya Kobayashi,Railroads,,,
https://www.forbes.com/companies/kirin-holdings,505,Kirin Holdings,Japan,2158.7,505,kirin-holdings,Japan,16621,25532,21066,Senji Miyake,Beverages,,,
