qtr,property_type,median_pice,sales,suburb,postcode,state
31/12/2015,house,878555,5,REGENTS PARK,2143,NSW
31/03/2016,house,902777,5,REGENTS PARK,2143,NSW
30/06/2016,house,918016,5,REGENTS PARK,2143,NSW
30/09/2016,house,925058,10,REGENTS PARK,2143,NSW
31/12/2016,house,918394,11,REGENTS PARK,2143,NSW
31/03/2017,house,912702,5,REGENTS PARK,2143,NSW
30/06/2017,house,923443,12,REGENTS PARK,2143,NSW
30/09/2017,house,951959,8,REGENTS PARK,2143,NSW
31/12/2017,house,952232,13,REGENTS PARK,2143,NSW
31/03/2018,house,951462,3,REGENTS PARK,2143,NSW
30/06/2018,house,953539,3,REGENTS PARK,2143,NSW
30/09/2018,house,939589,1,REGENTS PARK,2143,NSW
31/12/2018,house,925640,2,REGENTS PARK,2143,NSW
31/03/2019,house,911690,3,REGENTS PARK,2143,NSW
30/06/2019,house,897741,2,REGENTS PARK,2143,NSW
30/09/2019,house,883791,1,REGENTS PARK,2143,NSW
31/12/2019,house,887827,3,REGENTS PARK,2143,NSW
31/03/2020,house,883052,2,REGENTS PARK,2143,NSW
31/03/2008,house,461960,4,REVESBY,2212,NSW
30/06/2008,house,461960,8,REVESBY,2212,NSW
30/09/2008,house,461960,10,REVESBY,2212,NSW
31/12/2008,house,461960,14,REVESBY,2212,NSW
31/03/2009,house,461960,11,REVESBY,2212,NSW
30/06/2009,house,469609,18,REVESBY,2212,NSW
30/09/2009,house,469927,28,REVESBY,2212,NSW
31/12/2009,house,472052,28,REVESBY,2212,NSW
31/03/2010,house,479550,22,REVESBY,2212,NSW
30/06/2010,house,483296,16,REVESBY,2212,NSW
30/09/2010,house,493491,13,REVESBY,2212,NSW
31/12/2010,house,500654,16,REVESBY,2212,NSW
31/03/2011,house,512638,12,REVESBY,2212,NSW
30/06/2011,house,528451,25,REVESBY,2212,NSW
30/09/2011,house,538265,25,REVESBY,2212,NSW
31/12/2011,house,550030,23,REVESBY,2212,NSW
31/03/2012,house,561794,20,REVESBY,2212,NSW
30/06/2012,house,573559,16,REVESBY,2212,NSW
30/09/2012,house,585324,20,REVESBY,2212,NSW
31/12/2012,house,597088,19,REVESBY,2212,NSW
31/03/2013,house,616135,16,REVESBY,2212,NSW
30/06/2013,house,637918,15,REVESBY,2212,NSW
30/09/2013,house,644137,22,REVESBY,2212,NSW
31/12/2013,house,666487,30,REVESBY,2212,NSW
31/03/2014,house,689038,14,REVESBY,2212,NSW
30/06/2014,house,709305,30,REVESBY,2212,NSW
30/09/2014,house,740933,27,REVESBY,2212,NSW
31/12/2014,house,766155,30,REVESBY,2212,NSW
31/03/2015,house,793591,20,REVESBY,2212,NSW
30/06/2015,house,818213,16,REVESBY,2212,NSW
30/09/2015,house,852980,20,REVESBY,2212,NSW
31/12/2015,house,884129,19,REVESBY,2212,NSW
31/03/2016,house,911125,21,REVESBY,2212,NSW
30/06/2016,house,940788,24,REVESBY,2212,NSW
30/09/2016,house,960304,12,REVESBY,2212,NSW
31/12/2016,house,990283,28,REVESBY,2212,NSW
31/03/2017,house,1011652,13,REVESBY,2212,NSW
30/06/2017,house,1027603,20,REVESBY,2212,NSW
30/09/2017,house,1036028,20,REVESBY,2212,NSW
31/12/2017,house,1030191,25,REVESBY,2212,NSW
31/03/2018,house,1013674,20,REVESBY,2212,NSW
30/06/2018,house,1001347,24,REVESBY,2212,NSW
30/09/2018,house,984290,19,REVESBY,2212,NSW
31/12/2018,house,971342,11,REVESBY,2212,NSW
31/03/2019,house,963021,9,REVESBY,2212,NSW
30/06/2019,house,950891,10,REVESBY,2212,NSW
30/09/2019,house,928411,11,REVESBY,2212,NSW
31/12/2019,house,914183,17,REVESBY,2212,NSW
31/03/2020,house,906537,11,REVESBY,2212,NSW
30/06/2008,house,464187,1,REVESBY HEIGHTS,2212,NSW
30/09/2008,house,464187,2,REVESBY HEIGHTS,2212,NSW
31/12/2008,house,464187,1,REVESBY HEIGHTS,2212,NSW
31/03/2009,house,464187,2,REVESBY HEIGHTS,2212,NSW
30/06/2009,house,479488,3,REVESBY HEIGHTS,2212,NSW
30/09/2009,house,482458,2,REVESBY HEIGHTS,2212,NSW
31/12/2009,house,498248,1,REVESBY HEIGHTS,2212,NSW
31/03/2010,house,504965,1,REVESBY HEIGHTS,2212,NSW
30/06/2010,house,518593,2,REVESBY HEIGHTS,2212,NSW
30/09/2010,house,527551,1,REVESBY HEIGHTS,2212,NSW
31/12/2010,house,561940,1,REVESBY HEIGHTS,2212,NSW
31/03/2011,house,584171,7,REVESBY HEIGHTS,2212,NSW
30/06/2011,house,625951,4,REVESBY HEIGHTS,2212,NSW
30/09/2011,house,647207,4,REVESBY HEIGHTS,2212,NSW
31/12/2011,house,635752,3,REVESBY HEIGHTS,2212,NSW
31/03/2012,house,643241,3,REVESBY HEIGHTS,2212,NSW
30/06/2012,house,658994,1,REVESBY HEIGHTS,2212,NSW
30/09/2012,house,674746,2,REVESBY HEIGHTS,2212,NSW
31/12/2012,house,690499,4,REVESBY HEIGHTS,2212,NSW
31/03/2013,house,706251,3,REVESBY HEIGHTS,2212,NSW
30/06/2013,house,722004,2,REVESBY HEIGHTS,2212,NSW
30/09/2013,house,735573,6,REVESBY HEIGHTS,2212,NSW
31/12/2013,house,751719,4,REVESBY HEIGHTS,2212,NSW
31/03/2014,house,764325,8,REVESBY HEIGHTS,2212,NSW
30/06/2014,house,759230,10,REVESBY HEIGHTS,2212,NSW
30/09/2014,house,794783,5,REVESBY HEIGHTS,2212,NSW
31/12/2014,house,817001,1,REVESBY HEIGHTS,2212,NSW
31/03/2015,house,847574,4,REVESBY HEIGHTS,2212,NSW
30/06/2015,house,872852,9,REVESBY HEIGHTS,2212,NSW
30/09/2015,house,897425,7,REVESBY HEIGHTS,2212,NSW
31/12/2015,house,924655,7,REVESBY HEIGHTS,2212,NSW
31/03/2016,house,939879,3,REVESBY HEIGHTS,2212,NSW
30/06/2016,house,952601,5,REVESBY HEIGHTS,2212,NSW
30/09/2016,house,973248,7,REVESBY HEIGHTS,2212,NSW
31/12/2016,house,1000639,5,REVESBY HEIGHTS,2212,NSW
31/03/2017,house,1021421,5,REVESBY HEIGHTS,2212,NSW
30/06/2017,house,1037300,7,REVESBY HEIGHTS,2212,NSW
30/09/2017,house,1043421,11,REVESBY HEIGHTS,2212,NSW
31/12/2017,house,1036507,5,REVESBY HEIGHTS,2212,NSW
31/03/2018,house,1035402,5,REVESBY HEIGHTS,2212,NSW
30/06/2018,house,1058363,4,REVESBY HEIGHTS,2212,NSW
30/09/2018,house,1052108,2,REVESBY HEIGHTS,2212,NSW
31/12/2018,house,1041010,2,REVESBY HEIGHTS,2212,NSW
31/03/2019,house,1040994,1,REVESBY HEIGHTS,2212,NSW
30/06/2019,house,1007567,3,REVESBY HEIGHTS,2212,NSW
30/09/2019,house,1002334,4,REVESBY HEIGHTS,2212,NSW
31/12/2019,house,995526,4,REVESBY HEIGHTS,2212,NSW
31/03/2020,house,990467,3,REVESBY HEIGHTS,2212,NSW
31/03/2008,house,338375,4,RICHMOND,2753,NSW
30/06/2008,house,338375,8,RICHMOND,2753,NSW
30/09/2008,house,338375,11,RICHMOND,2753,NSW
31/12/2008,house,338375,29,RICHMOND,2753,NSW
31/03/2009,house,341167,22,RICHMOND,2753,NSW
30/06/2009,house,350032,28,RICHMOND,2753,NSW
30/09/2009,house,340014,26,RICHMOND,2753,NSW
31/12/2009,house,351674,11,RICHMOND,2753,NSW
31/03/2010,house,353334,11,RICHMOND,2753,NSW
30/06/2010,house,353667,13,RICHMOND,2753,NSW
30/09/2010,house,360735,15,RICHMOND,2753,NSW
31/12/2010,house,368666,11,RICHMOND,2753,NSW
31/03/2011,house,375461,15,RICHMOND,2753,NSW
30/06/2011,house,385835,13,RICHMOND,2753,NSW
30/09/2011,house,392785,15,RICHMOND,2753,NSW
31/12/2011,house,400074,23,RICHMOND,2753,NSW
31/03/2012,house,406267,15,RICHMOND,2753,NSW
30/06/2012,house,412600,19,RICHMOND,2753,NSW
30/09/2012,house,409524,24,RICHMOND,2753,NSW
31/12/2012,house,425976,15,RICHMOND,2753,NSW
31/03/2013,house,440992,15,RICHMOND,2753,NSW
30/06/2013,house,463720,19,RICHMOND,2753,NSW
30/09/2013,house,472403,18,RICHMOND,2753,NSW
31/12/2013,house,474122,30,RICHMOND,2753,NSW
31/03/2014,house,480380,18,RICHMOND,2753,NSW
30/06/2014,house,490560,26,RICHMOND,2753,NSW
30/09/2014,house,501695,30,RICHMOND,2753,NSW
31/12/2014,house,522229,32,RICHMOND,2753,NSW
31/03/2015,house,536926,33,RICHMOND,2753,NSW
30/06/2015,house,540395,26,RICHMOND,2753,NSW
30/09/2015,house,554043,37,RICHMOND,2753,NSW
31/12/2015,house,560556,31,RICHMOND,2753,NSW
31/03/2016,house,571642,19,RICHMOND,2753,NSW
30/06/2016,house,585592,20,RICHMOND,2753,NSW
30/09/2016,house,609372,24,RICHMOND,2753,NSW
31/12/2016,house,618311,26,RICHMOND,2753,NSW
31/03/2017,house,631437,25,RICHMOND,2753,NSW
30/06/2017,house,646429,18,RICHMOND,2753,NSW
30/09/2017,house,640267,18,RICHMOND,2753,NSW
31/12/2017,house,649731,19,RICHMOND,2753,NSW
31/03/2018,house,652848,17,RICHMOND,2753,NSW
30/06/2018,house,652498,26,RICHMOND,2753,NSW
30/09/2018,house,658430,16,RICHMOND,2753,NSW
31/12/2018,house,658337,13,RICHMOND,2753,NSW
31/03/2019,house,658791,6,RICHMOND,2753,NSW
30/06/2019,house,670571,6,RICHMOND,2753,NSW
30/09/2019,house,673322,4,RICHMOND,2753,NSW
31/12/2019,house,676381,14,RICHMOND,2753,NSW
31/03/2020,house,681356,9,RICHMOND,2753,NSW
31/03/2008,house,493040,2,RICHMOND HILL,2480,NSW
30/06/2008,house,493040,1,RICHMOND HILL,2480,NSW
30/09/2008,house,493040,1,RICHMOND HILL,2480,NSW
31/12/2008,house,493040,1,RICHMOND HILL,2480,NSW
31/03/2009,house,493040,3,RICHMOND HILL,2480,NSW
30/06/2009,house,493040,2,RICHMOND HILL,2480,NSW
30/09/2009,house,493040,4,RICHMOND HILL,2480,NSW
31/12/2009,house,505281,2,RICHMOND HILL,2480,NSW
31/03/2010,house,520298,2,RICHMOND HILL,2480,NSW
30/06/2010,house,541360,1,RICHMOND HILL,2480,NSW
30/09/2010,house,545318,1,RICHMOND HILL,2480,NSW
31/12/2010,house,538902,1,RICHMOND HILL,2480,NSW
31/03/2011,house,532485,1,RICHMOND HILL,2480,NSW
30/06/2011,house,526069,1,RICHMOND HILL,2480,NSW
30/09/2011,house,519653,1,RICHMOND HILL,2480,NSW
31/12/2011,house,513236,2,RICHMOND HILL,2480,NSW
31/03/2012,house,506820,1,RICHMOND HILL,2480,NSW
30/06/2012,house,500404,1,RICHMOND HILL,2480,NSW
30/09/2012,house,493988,1,RICHMOND HILL,2480,NSW
31/12/2012,house,487571,1,RICHMOND HILL,2480,NSW
31/03/2013,house,481155,4,RICHMOND HILL,2480,NSW
30/06/2013,house,474739,3,RICHMOND HILL,2480,NSW
30/09/2013,house,479765,2,RICHMOND HILL,2480,NSW
31/12/2013,house,496520,5,RICHMOND HILL,2480,NSW
31/03/2014,house,504483,5,RICHMOND HILL,2480,NSW
30/06/2014,house,539052,3,RICHMOND HILL,2480,NSW
30/09/2014,house,558565,3,RICHMOND HILL,2480,NSW
31/12/2014,house,578344,1,RICHMOND HILL,2480,NSW
31/03/2015,house,588230,4,RICHMOND HILL,2480,NSW
30/06/2015,house,580905,5,RICHMOND HILL,2480,NSW
30/09/2015,house,577099,2,RICHMOND HILL,2480,NSW
31/12/2015,house,566126,1,RICHMOND HILL,2480,NSW
31/03/2016,house,574078,4,RICHMOND HILL,2480,NSW
30/06/2016,house,579322,3,RICHMOND HILL,2480,NSW
30/09/2016,house,598816,5,RICHMOND HILL,2480,NSW
31/12/2016,house,607828,5,RICHMOND HILL,2480,NSW
31/03/2017,house,616416,3,RICHMOND HILL,2480,NSW
30/06/2017,house,642351,4,RICHMOND HILL,2480,NSW
30/09/2017,house,654112,5,RICHMOND HILL,2480,NSW
31/12/2017,house,665579,3,RICHMOND HILL,2480,NSW
31/03/2018,house,678735,3,RICHMOND HILL,2480,NSW
30/06/2018,house,680656,1,RICHMOND HILL,2480,NSW
30/09/2018,house,679942,1,RICHMOND HILL,2480,NSW
31/12/2018,house,687822,3,RICHMOND HILL,2480,NSW
31/03/2019,house,713051,1,RICHMOND HILL,2480,NSW
30/06/2019,house,738281,4,RICHMOND HILL,2480,NSW
30/09/2019,house,763510,1,RICHMOND HILL,2480,NSW
31/12/2019,house,788739,1,RICHMOND HILL,2480,NSW
31/03/2020,house,813969,2,RICHMOND HILL,2480,NSW
31/03/2008,house,368251,2,RIVERSTONE,2765,NSW
30/06/2008,house,368251,2,RIVERSTONE,2765,NSW
30/09/2008,house,368251,8,RIVERSTONE,2765,NSW
31/12/2008,house,368251,7,RIVERSTONE,2765,NSW
31/03/2009,house,369850,7,RIVERSTONE,2765,NSW
30/06/2009,house,374764,8,RIVERSTONE,2765,NSW
30/09/2009,house,375600,5,RIVERSTONE,2765,NSW
31/12/2009,house,388554,2,RIVERSTONE,2765,NSW
31/03/2010,house,397543,7,RIVERSTONE,2765,NSW
30/06/2010,house,402666,8,RIVERSTONE,2765,NSW
30/09/2010,house,411834,3,RIVERSTONE,2765,NSW
31/12/2010,house,417955,11,RIVERSTONE,2765,NSW
31/03/2011,house,420506,11,RIVERSTONE,2765,NSW
30/06/2011,house,433191,3,RIVERSTONE,2765,NSW
30/09/2011,house,445876,4,RIVERSTONE,2765,NSW
31/12/2011,house,458560,9,RIVERSTONE,2765,NSW
31/03/2012,house,471245,12,RIVERSTONE,2765,NSW
30/06/2012,house,483930,7,RIVERSTONE,2765,NSW
30/09/2012,house,503108,4,RIVERSTONE,2765,NSW
31/12/2012,house,514442,11,RIVERSTONE,2765,NSW
31/03/2013,house,525999,8,RIVERSTONE,2765,NSW
30/06/2013,house,537197,9,RIVERSTONE,2765,NSW
30/09/2013,house,540770,18,RIVERSTONE,2765,NSW
31/12/2013,house,552506,13,RIVERSTONE,2765,NSW
31/03/2014,house,570611,9,RIVERSTONE,2765,NSW
30/06/2014,house,586764,17,RIVERSTONE,2765,NSW
30/09/2014,house,603916,20,RIVERSTONE,2765,NSW
31/12/2014,house,620407,26,RIVERSTONE,2765,NSW
31/03/2015,house,637793,16,RIVERSTONE,2765,NSW
30/06/2015,house,651880,21,RIVERSTONE,2765,NSW
30/09/2015,house,667299,26,RIVERSTONE,2765,NSW
31/12/2015,house,682436,24,RIVERSTONE,2765,NSW
31/03/2016,house,698631,11,RIVERSTONE,2765,NSW
30/06/2016,house,714407,28,RIVERSTONE,2765,NSW
30/09/2016,house,721251,28,RIVERSTONE,2765,NSW
31/12/2016,house,728067,34,RIVERSTONE,2765,NSW
31/03/2017,house,723792,40,RIVERSTONE,2765,NSW
30/06/2017,house,734831,22,RIVERSTONE,2765,NSW
30/09/2017,house,750975,21,RIVERSTONE,2765,NSW
31/12/2017,house,760858,15,RIVERSTONE,2765,NSW
31/03/2018,house,776950,12,RIVERSTONE,2765,NSW
30/06/2018,house,772600,18,RIVERSTONE,2765,NSW
30/09/2018,house,776135,18,RIVERSTONE,2765,NSW
31/12/2018,house,770263,24,RIVERSTONE,2765,NSW
31/03/2019,house,763266,14,RIVERSTONE,2765,NSW
30/06/2019,house,753477,13,RIVERSTONE,2765,NSW
30/09/2019,house,746404,18,RIVERSTONE,2765,NSW
31/12/2019,house,741005,20,RIVERSTONE,2765,NSW
31/03/2020,house,736430,23,RIVERSTONE,2765,NSW
31/03/2008,house,1506208,3,RIVERVIEW,2066,NSW
30/06/2008,house,1506208,3,RIVERVIEW,2066,NSW
30/09/2008,house,1506208,4,RIVERVIEW,2066,NSW
31/12/2008,house,1506208,5,RIVERVIEW,2066,NSW
31/03/2009,house,1510448,4,RIVERVIEW,2066,NSW
30/06/2009,house,1512757,6,RIVERVIEW,2066,NSW
30/09/2009,house,1510721,5,RIVERVIEW,2066,NSW
31/12/2009,house,1519145,13,RIVERVIEW,2066,NSW
31/03/2010,house,1535521,10,RIVERVIEW,2066,NSW
30/06/2010,house,1530667,12,RIVERVIEW,2066,NSW
30/09/2010,house,1569515,5,RIVERVIEW,2066,NSW
31/12/2010,house,1555855,13,RIVERVIEW,2066,NSW
31/03/2011,house,1571485,6,RIVERVIEW,2066,NSW
30/06/2011,house,1591822,8,RIVERVIEW,2066,NSW
30/09/2011,house,1569513,7,RIVERVIEW,2066,NSW
31/12/2011,house,1584713,11,RIVERVIEW,2066,NSW
31/03/2012,house,1578884,10,RIVERVIEW,2066,NSW
30/06/2012,house,1577711,16,RIVERVIEW,2066,NSW
30/09/2012,house,1631024,11,RIVERVIEW,2066,NSW
31/12/2012,house,1637811,10,RIVERVIEW,2066,NSW
31/03/2013,house,1629311,5,RIVERVIEW,2066,NSW
30/06/2013,house,1662475,14,RIVERVIEW,2066,NSW
30/09/2013,house,1713322,10,RIVERVIEW,2066,NSW
31/12/2013,house,1749607,13,RIVERVIEW,2066,NSW
31/03/2014,house,1794390,12,RIVERVIEW,2066,NSW
30/06/2014,house,1813510,10,RIVERVIEW,2066,NSW
30/09/2014,house,1842482,7,RIVERVIEW,2066,NSW
31/12/2014,house,1891269,13,RIVERVIEW,2066,NSW
31/03/2015,house,1918867,5,RIVERVIEW,2066,NSW
30/06/2015,house,1964670,10,RIVERVIEW,2066,NSW
30/09/2015,house,1995978,10,RIVERVIEW,2066,NSW
31/12/2015,house,2040253,11,RIVERVIEW,2066,NSW
31/03/2016,house,2115061,10,RIVERVIEW,2066,NSW
30/06/2016,house,2143749,5,RIVERVIEW,2066,NSW
30/09/2016,house,2191835,6,RIVERVIEW,2066,NSW
31/12/2016,house,2242555,6,RIVERVIEW,2066,NSW
31/03/2017,house,2288006,5,RIVERVIEW,2066,NSW
30/06/2017,house,2341542,11,RIVERVIEW,2066,NSW
30/09/2017,house,2393507,8,RIVERVIEW,2066,NSW
31/12/2017,house,2430781,8,RIVERVIEW,2066,NSW
31/03/2018,house,2467950,6,RIVERVIEW,2066,NSW
30/06/2018,house,2510360,14,RIVERVIEW,2066,NSW
30/09/2018,house,2521783,6,RIVERVIEW,2066,NSW
31/12/2018,house,2563123,3,RIVERVIEW,2066,NSW
31/03/2019,house,2604463,3,RIVERVIEW,2066,NSW
30/06/2019,house,2645803,3,RIVERVIEW,2066,NSW
30/09/2019,house,2687143,6,RIVERVIEW,2066,NSW
31/12/2019,house,2728483,5,RIVERVIEW,2066,NSW
31/03/2020,house,2769824,3,RIVERVIEW,2066,NSW
31/03/2008,house,470575,3,RIVERWOOD,2210,NSW
30/06/2008,house,470575,5,RIVERWOOD,2210,NSW
30/09/2008,house,470575,7,RIVERWOOD,2210,NSW
31/12/2008,house,470575,11,RIVERWOOD,2210,NSW
31/03/2009,house,475311,16,RIVERWOOD,2210,NSW
30/06/2009,house,464850,19,RIVERWOOD,2210,NSW
30/09/2009,house,471304,14,RIVERWOOD,2210,NSW
31/12/2009,house,489477,17,RIVERWOOD,2210,NSW
31/03/2010,house,495688,14,RIVERWOOD,2210,NSW
30/06/2010,house,512246,14,RIVERWOOD,2210,NSW
30/09/2010,house,522365,21,RIVERWOOD,2210,NSW
31/12/2010,house,532492,9,RIVERWOOD,2210,NSW
31/03/2011,house,544433,11,RIVERWOOD,2210,NSW
30/06/2011,house,544011,12,RIVERWOOD,2210,NSW
30/09/2011,house,552421,14,RIVERWOOD,2210,NSW
31/12/2011,house,561107,14,RIVERWOOD,2210,NSW
31/03/2012,house,571515,14,RIVERWOOD,2210,NSW
30/06/2012,house,597090,10,RIVERWOOD,2210,NSW
30/09/2012,house,611128,11,RIVERWOOD,2210,NSW
31/12/2012,house,621718,14,RIVERWOOD,2210,NSW
31/03/2013,house,633094,14,RIVERWOOD,2210,NSW
30/06/2013,house,634234,13,RIVERWOOD,2210,NSW
30/09/2013,house,651410,17,RIVERWOOD,2210,NSW
31/12/2013,house,680117,14,RIVERWOOD,2210,NSW
31/03/2014,house,711948,12,RIVERWOOD,2210,NSW
30/06/2014,house,742273,17,RIVERWOOD,2210,NSW
30/09/2014,house,772611,18,RIVERWOOD,2210,NSW
31/12/2014,house,804923,9,RIVERWOOD,2210,NSW
31/03/2015,house,837239,10,RIVERWOOD,2210,NSW
30/06/2015,house,874758,14,RIVERWOOD,2210,NSW
30/09/2015,house,906541,16,RIVERWOOD,2210,NSW
31/12/2015,house,935365,9,RIVERWOOD,2210,NSW
31/03/2016,house,970870,12,RIVERWOOD,2210,NSW
30/06/2016,house,1007921,13,RIVERWOOD,2210,NSW
30/09/2016,house,1045986,16,RIVERWOOD,2210,NSW
31/12/2016,house,1075285,15,RIVERWOOD,2210,NSW
31/03/2017,house,1086479,13,RIVERWOOD,2210,NSW
30/06/2017,house,1081497,13,RIVERWOOD,2210,NSW
30/09/2017,house,1071755,12,RIVERWOOD,2210,NSW
31/12/2017,house,1058766,13,RIVERWOOD,2210,NSW
31/03/2018,house,1046207,11,RIVERWOOD,2210,NSW
30/06/2018,house,1030531,14,RIVERWOOD,2210,NSW
30/09/2018,house,1014242,10,RIVERWOOD,2210,NSW
31/12/2018,house,983379,7,RIVERWOOD,2210,NSW
31/03/2019,house,952254,3,RIVERWOOD,2210,NSW
30/06/2019,house,937836,3,RIVERWOOD,2210,NSW
30/09/2019,house,920101,10,RIVERWOOD,2210,NSW
31/12/2019,house,918902,10,RIVERWOOD,2210,NSW
31/03/2020,house,914751,7,RIVERWOOD,2210,NSW
30/06/2008,house,310259,1,ROBERTSON,2577,NSW
30/09/2008,house,310259,1,ROBERTSON,2577,NSW
31/12/2008,house,310259,2,ROBERTSON,2577,NSW
31/03/2009,house,310259,3,ROBERTSON,2577,NSW
30/06/2009,house,316516,3,ROBERTSON,2577,NSW
30/09/2009,house,355617,3,ROBERTSON,2577,NSW
31/12/2009,house,367829,1,ROBERTSON,2577,NSW
31/03/2010,house,360585,5,ROBERTSON,2577,NSW
30/06/2010,house,387239,1,ROBERTSON,2577,NSW
30/09/2010,house,424070,4,ROBERTSON,2577,NSW
31/12/2010,house,415789,5,ROBERTSON,2577,NSW
31/03/2011,house,410217,1,ROBERTSON,2577,NSW
30/06/2011,house,404646,2,ROBERTSON,2577,NSW
30/09/2011,house,399074,1,ROBERTSON,2577,NSW
31/12/2011,house,393502,3,ROBERTSON,2577,NSW
31/03/2012,house,387930,1,ROBERTSON,2577,NSW
30/06/2012,house,412712,4,ROBERTSON,2577,NSW
30/09/2012,house,446811,2,ROBERTSON,2577,NSW
31/12/2012,house,456807,4,ROBERTSON,2577,NSW
31/03/2013,house,439228,8,ROBERTSON,2577,NSW
30/06/2013,house,457524,6,ROBERTSON,2577,NSW
30/09/2013,house,483291,7,ROBERTSON,2577,NSW
31/12/2013,house,496611,11,ROBERTSON,2577,NSW
31/03/2014,house,503682,7,ROBERTSON,2577,NSW
30/06/2014,house,524392,8,ROBERTSON,2577,NSW
30/09/2014,house,514049,6,ROBERTSON,2577,NSW
31/12/2014,house,531713,8,ROBERTSON,2577,NSW
31/03/2015,house,548105,10,ROBERTSON,2577,NSW
30/06/2015,house,567123,11,ROBERTSON,2577,NSW
30/09/2015,house,605624,13,ROBERTSON,2577,NSW
31/12/2015,house,626587,10,ROBERTSON,2577,NSW
31/03/2016,house,645632,8,ROBERTSON,2577,NSW
30/06/2016,house,643797,8,ROBERTSON,2577,NSW
30/09/2016,house,675719,4,ROBERTSON,2577,NSW
31/12/2016,house,690431,11,ROBERTSON,2577,NSW
31/03/2017,house,710506,9,ROBERTSON,2577,NSW
30/06/2017,house,731897,10,ROBERTSON,2577,NSW
30/09/2017,house,751650,7,ROBERTSON,2577,NSW
31/12/2017,house,780785,15,ROBERTSON,2577,NSW
31/03/2018,house,823208,6,ROBERTSON,2577,NSW
30/06/2018,house,868296,9,ROBERTSON,2577,NSW
30/09/2018,house,877984,7,ROBERTSON,2577,NSW
31/12/2018,house,902177,6,ROBERTSON,2577,NSW
31/03/2019,house,951834,3,ROBERTSON,2577,NSW
30/06/2019,house,959305,5,ROBERTSON,2577,NSW
30/09/2019,house,981743,5,ROBERTSON,2577,NSW
31/12/2019,house,989129,7,ROBERTSON,2577,NSW
31/03/2020,house,963825,7,ROBERTSON,2577,NSW
30/09/2007,house,565658,1,ROCKDALE,2216,NSW
31/12/2007,house,565658,1,ROCKDALE,2216,NSW
31/03/2008,house,565658,1,ROCKDALE,2216,NSW
30/06/2008,house,565658,2,ROCKDALE,2216,NSW
30/09/2008,house,565658,7,ROCKDALE,2216,NSW
31/12/2008,house,565658,7,ROCKDALE,2216,NSW
31/03/2009,house,565658,12,ROCKDALE,2216,NSW
30/06/2009,house,575949,8,ROCKDALE,2216,NSW
30/09/2009,house,569667,6,ROCKDALE,2216,NSW
31/12/2009,house,574906,11,ROCKDALE,2216,NSW
31/03/2010,house,580285,6,ROCKDALE,2216,NSW
30/06/2010,house,591558,9,ROCKDALE,2216,NSW
30/09/2010,house,615061,8,ROCKDALE,2216,NSW
31/12/2010,house,629758,12,ROCKDALE,2216,NSW
31/03/2011,house,638068,5,ROCKDALE,2216,NSW
30/06/2011,house,646819,6,ROCKDALE,2216,NSW
30/09/2011,house,659593,11,ROCKDALE,2216,NSW
31/12/2011,house,680878,8,ROCKDALE,2216,NSW
31/03/2012,house,700989,7,ROCKDALE,2216,NSW
30/06/2012,house,719287,8,ROCKDALE,2216,NSW
30/09/2012,house,740558,9,ROCKDALE,2216,NSW
31/12/2012,house,751507,15,ROCKDALE,2216,NSW
31/03/2013,house,758464,2,ROCKDALE,2216,NSW
30/06/2013,house,771702,11,ROCKDALE,2216,NSW
30/09/2013,house,794999,14,ROCKDALE,2216,NSW
31/12/2013,house,825174,20,ROCKDALE,2216,NSW
31/03/2014,house,870270,8,ROCKDALE,2216,NSW
30/06/2014,house,902073,14,ROCKDALE,2216,NSW
30/09/2014,house,938337,11,ROCKDALE,2216,NSW
31/12/2014,house,970120,11,ROCKDALE,2216,NSW
31/03/2015,house,1012842,4,ROCKDALE,2216,NSW
30/06/2015,house,1059545,9,ROCKDALE,2216,NSW
30/09/2015,house,1087368,8,ROCKDALE,2216,NSW
31/12/2015,house,1129625,12,ROCKDALE,2216,NSW
31/03/2016,house,1171520,7,ROCKDALE,2216,NSW
30/06/2016,house,1200294,8,ROCKDALE,2216,NSW
30/09/2016,house,1229316,10,ROCKDALE,2216,NSW
31/12/2016,house,1263638,7,ROCKDALE,2216,NSW
31/03/2017,house,1269387,10,ROCKDALE,2216,NSW
30/06/2017,house,1287602,15,ROCKDALE,2216,NSW
30/09/2017,house,1308476,4,ROCKDALE,2216,NSW
31/12/2017,house,1307182,10,ROCKDALE,2216,NSW
31/03/2018,house,1310293,4,ROCKDALE,2216,NSW
30/06/2018,house,1313525,3,ROCKDALE,2216,NSW
30/09/2018,house,1311962,9,ROCKDALE,2216,NSW
31/12/2018,house,1299365,5,ROCKDALE,2216,NSW
31/03/2019,house,1293223,2,ROCKDALE,2216,NSW
30/06/2019,house,1286874,1,ROCKDALE,2216,NSW
30/09/2019,house,1280524,5,ROCKDALE,2216,NSW
31/12/2019,house,1274175,11,ROCKDALE,2216,NSW
31/03/2020,house,1267825,5,ROCKDALE,2216,NSW
31/03/2008,house,1204517,3,RODD POINT,2046,NSW
30/06/2008,house,1204517,3,RODD POINT,2046,NSW
30/09/2008,house,1204517,2,RODD POINT,2046,NSW
31/12/2008,house,1204517,3,RODD POINT,2046,NSW
31/03/2009,house,1256645,2,RODD POINT,2046,NSW
30/06/2009,house,1269309,5,RODD POINT,2046,NSW
30/09/2009,house,1336489,3,RODD POINT,2046,NSW
