x,y,z,classification,return intensity,scan angle,return number,total returns
383481.8,5828923.1,9.9,5.0,65.0,-1.0,1.0,2.0
383483.1,5828922.5,0.3,4.0,87.0,-1.0,2.0,2.0
383481.7,5828923.4,10.6,5.0,88.0,-1.0,1.0,1.0
383481.8,5828923.7,10.7,5.0,87.0,-1.0,1.0,1.0
383482.0,5828924.0,9.8,5.0,17.0,-1.0,2.0,2.0
383483.3,5828923.7,0.0,2.0,64.0,-1.0,2.0,2.0
383483.4,5828924.0,0.0,2.0,111.0,-1.0,1.0,1.0
383483.4,5828924.4,0.2,3.0,37.0,-1.0,2.0,2.0
383483.5,5828924.7,0.2,3.0,28.0,-1.0,2.0,2.0
383483.6,5828925.0,0.0,2.0,38.0,-1.0,2.0,2.0
383483.6,5828925.3,0.1,3.0,117.0,-1.0,1.0,1.0
383483.7,5828925.7,0.0,3.0,71.0,0.0,2.0,2.0
383483.0,5828926.3,5.8,5.0,19.0,0.0,2.0,3.0
383483.8,5828926.0,0.0,2.0,65.0,0.0,3.0,3.0
383483.0,5828926.6,5.8,5.0,103.0,0.0,1.0,1.0
383482.9,5828927.0,7.2,5.0,84.0,0.0,1.0,2.0
383483.1,5828926.9,5.8,5.0,47.0,0.0,2.0,2.0
383480.3,5828911.8,3.0,5.0,10.0,-3.0,3.0,3.0
383480.2,5828912.2,3.8,5.0,17.0,-3.0,1.0,4.0
383480.4,5828912.1,2.8,5.0,38.0,-3.0,2.0,4.0
383480.6,5828911.9,0.9,4.0,53.0,-3.0,3.0,4.0
383480.8,5828911.8,0.0,2.0,31.0,-3.0,4.0,4.0
383480.8,5828912.2,0.2,3.0,44.0,-3.0,2.0,2.0
383479.3,5828913.5,11.7,5.0,19.0,-3.0,2.0,4.0
383479.5,5828913.4,10.5,5.0,14.0,-3.0,3.0,4.0
383480.8,5828912.5,0.0,2.0,27.0,-3.0,4.0,4.0
383479.3,5828913.9,12.1,5.0,16.0,-3.0,2.0,2.0
383479.6,5828914.0,10.5,5.0,22.0,-2.0,1.0,3.0
383480.7,5828913.3,2.4,5.0,85.0,-2.0,2.0,3.0
383480.9,5828913.1,0.3,3.0,31.0,-2.0,3.0,3.0
383481.1,5828913.4,0.0,2.0,78.0,-2.0,1.0,1.0
383481.0,5828913.8,0.7,4.0,102.0,-2.0,1.0,1.0
383479.7,5828915.0,10.8,5.0,89.0,-2.0,1.0,1.0
383481.0,5828914.5,1.5,4.0,100.0,-2.0,1.0,2.0
383481.2,5828914.4,0.0,2.0,37.0,-2.0,2.0,2.0
383479.0,5828916.2,16.8,5.0,59.0,-2.0,1.0,1.0
383479.1,5828916.5,16.5,5.0,57.0,-2.0,1.0,1.0
383479.3,5828916.7,15.0,5.0,27.0,-2.0,1.0,3.0
383479.6,5828916.5,13.1,5.0,54.0,-2.0,2.0,3.0
383481.3,5828915.4,0.2,3.0,14.0,-2.0,3.0,3.0
383479.2,5828917.0,16.0,5.0,29.0,-2.0,1.0,3.0
383479.8,5828916.7,12.2,5.0,13.0,-2.0,2.0,3.0
383481.4,5828915.7,0.1,3.0,53.0,-2.0,3.0,3.0
383481.4,5828916.1,0.2,3.0,118.0,-2.0,1.0,1.0
383481.5,5828916.4,0.0,2.0,139.0,-2.0,1.0,1.0
383481.5,5828916.7,0.3,3.0,138.0,-2.0,1.0,1.0
383481.5,5828917.1,0.7,4.0,70.0,-2.0,1.0,1.0
383481.7,5828917.4,0.1,3.0,133.0,-2.0,1.0,1.0
383481.7,5828917.7,0.0,2.0,147.0,-2.0,1.0,1.0
383481.8,5828918.0,0.2,3.0,118.0,-2.0,1.0,1.0
383481.8,5828918.3,0.0,3.0,86.0,-2.0,1.0,1.0
383481.9,5828918.7,0.0,2.0,103.0,-2.0,1.0,1.0
383477.2,5828921.5,35.0,5.0,94.0,-2.0,1.0,1.0
383477.2,5828921.8,35.2,5.0,55.0,-1.0,1.0,1.0
383477.5,5828922.0,34.1,5.0,88.0,-1.0,1.0,1.0
383481.6,5828920.2,3.6,5.0,68.0,-1.0,1.0,1.0
383477.9,5828922.5,31.6,5.0,24.0,-1.0,1.0,2.0
383481.6,5828920.6,4.0,5.0,157.0,-1.0,2.0,2.0
383481.7,5828920.9,3.7,5.0,99.0,-1.0,1.0,1.0
383481.8,5828921.1,2.9,5.0,181.0,-1.0,1.0,1.0
383481.9,5828921.4,3.0,5.0,100.0,-1.0,1.0,1.0
383482.3,5828921.6,0.0,2.0,124.0,-1.0,1.0,1.0
383482.4,5828921.9,0.0,2.0,124.0,-1.0,1.0,1.0
383482.0,5828922.4,3.3,5.0,15.0,-1.0,1.0,3.0
383482.1,5828922.4,2.5,5.0,95.0,-1.0,2.0,3.0
383482.4,5828922.2,0.2,3.0,24.0,-1.0,3.0,3.0
383482.5,5828922.5,0.0,2.0,95.0,-1.0,1.0,1.0
383482.6,5828922.9,0.2,3.0,99.0,-1.0,1.0,1.0
383481.8,5828923.6,6.0,5.0,112.0,-1.0,1.0,1.0
383481.9,5828923.9,5.9,5.0,101.0,-1.0,1.0,1.0
383482.7,5828923.9,0.0,2.0,87.0,-1.0,1.0,1.0
383482.8,5828924.2,0.0,2.0,104.0,-1.0,1.0,1.0
383482.8,5828924.5,0.0,2.0,68.0,-1.0,2.0,2.0
383482.9,5828924.8,0.0,2.0,114.0,-1.0,1.0,1.0
383482.9,5828925.1,0.0,2.0,151.0,-1.0,1.0,1.0
383483.1,5828925.4,0.0,2.0,70.0,-1.0,2.0,2.0
383483.1,5828925.8,0.1,3.0,132.0,0.0,1.0,1.0
383482.7,5828926.3,3.5,5.0,28.0,0.0,1.0,2.0
383482.9,5828926.2,1.6,4.0,68.0,0.0,2.0,2.0
383482.5,5828926.7,5.4,5.0,22.0,0.0,2.0,3.0
383482.6,5828926.6,4.4,5.0,47.0,0.0,3.0,3.0
383479.1,5828910.7,5.2,5.0,30.0,-3.0,3.0,3.0
383478.4,5828912.6,11.7,5.0,17.0,-3.0,1.0,2.0
383478.6,5828912.5,10.9,5.0,42.0,-3.0,2.0,2.0
383478.4,5828912.9,12.2,5.0,29.0,-3.0,2.0,3.0
383478.7,5828912.8,10.7,5.0,13.0,-3.0,3.0,3.0
383478.6,5828913.9,12.6,5.0,19.0,-3.0,2.0,2.0
383478.6,5828914.2,12.5,5.0,113.0,-2.0,1.0,1.0
383478.3,5828914.8,15.1,5.0,28.0,-2.0,1.0,2.0
383478.7,5828914.6,12.7,5.0,97.0,-2.0,2.0,2.0
383478.4,5828915.1,15.2,5.0,22.0,-2.0,1.0,2.0
383478.7,5828914.9,12.9,5.0,98.0,-2.0,2.0,2.0
383478.5,5828915.4,14.8,5.0,41.0,-2.0,1.0,3.0
383478.6,5828915.3,14.0,5.0,59.0,-2.0,2.0,3.0
383478.8,5828915.2,12.5,5.0,48.0,-2.0,3.0,3.0
383478.6,5828915.6,14.0,5.0,48.0,-2.0,1.0,2.0
383478.8,5828915.5,12.4,5.0,89.0,-2.0,2.0,2.0
383478.9,5828915.8,12.3,5.0,41.0,-2.0,1.0,2.0
383479.2,5828915.6,10.1,5.0,79.0,-2.0,2.0,2.0
383478.9,5828916.1,12.6,5.0,44.0,-2.0,1.0,1.0
383479.0,5828916.4,12.6,5.0,97.0,-2.0,1.0,1.0
383479.2,5828916.7,11.4,5.0,74.0,-2.0,1.0,1.0
383480.7,5828916.1,0.2,3.0,138.0,-2.0,1.0,1.0
383480.8,5828916.4,0.2,3.0,128.0,-2.0,1.0,1.0
383480.8,5828916.7,0.0,2.0,131.0,-2.0,1.0,1.0
383480.9,5828917.0,0.3,4.0,131.0,-2.0,1.0,1.0
383480.9,5828917.4,0.5,4.0,139.0,-2.0,1.0,1.0
383480.9,5828917.7,0.6,4.0,104.0,-2.0,1.0,1.0
383480.9,5828918.1,1.2,4.0,147.0,-2.0,1.0,1.0
383481.1,5828918.4,0.6,4.0,100.0,-2.0,1.0,1.0
383481.1,5828918.7,0.9,4.0,138.0,-2.0,1.0,1.0
383480.8,5828919.2,3.8,5.0,94.0,-2.0,1.0,2.0
383481.1,5828919.0,0.8,4.0,54.0,-2.0,2.0,2.0
383477.2,5828921.5,30.2,5.0,49.0,-2.0,1.0,1.0
383477.2,5828921.8,30.7,5.0,59.0,-1.0,1.0,1.0
383477.5,5828922.0,29.6,5.0,60.0,-1.0,1.0,1.0
383480.9,5828920.5,3.7,5.0,119.0,-1.0,1.0,1.0
383481.0,5828920.8,3.5,5.0,133.0,-1.0,1.0,1.0
383481.2,5828921.1,3.1,5.0,119.0,-1.0,1.0,1.0
383481.2,5828921.4,2.9,5.0,139.0,-1.0,1.0,1.0
383481.3,5828921.8,3.2,5.0,103.0,-1.0,1.0,1.0
383481.3,5828922.1,3.2,5.0,103.0,-1.0,1.0,1.0
383481.5,5828922.4,2.5,5.0,116.0,-1.0,1.0,2.0
383481.7,5828922.2,0.9,4.0,27.0,-1.0,2.0,2.0
383481.5,5828922.7,2.6,5.0,146.0,-1.0,1.0,1.0
383481.8,5828922.9,0.4,4.0,146.0,-1.0,1.0,1.0
383481.6,5828923.3,2.0,5.0,65.0,-1.0,1.0,1.0
383481.7,5828923.7,2.3,5.0,154.0,-1.0,1.0,1.0
383481.8,5828924.0,2.0,4.0,110.0,-1.0,1.0,1.0
383482.0,5828924.2,0.4,4.0,118.0,-1.0,1.0,1.0
383482.1,5828924.5,0.3,4.0,128.0,-1.0,1.0,1.0
383482.0,5828924.9,1.3,4.0,103.0,-1.0,1.0,1.0
383482.1,5828925.2,1.0,4.0,108.0,-1.0,1.0,1.0
383482.2,5828925.5,0.9,4.0,104.0,-1.0,1.0,1.0
383482.2,5828925.8,0.9,4.0,84.0,0.0,2.0,2.0
383482.1,5828926.2,2.7,5.0,30.0,0.0,1.0,3.0
383482.2,5828926.2,1.8,4.0,54.0,0.0,2.0,3.0
383482.4,5828926.1,0.0,2.0,27.0,0.0,3.0,3.0
383482.0,5828926.6,3.9,5.0,42.0,0.0,2.0,3.0
383482.2,5828926.5,2.4,5.0,27.0,0.0,3.0,3.0
383477.8,5828911.8,11.2,5.0,25.0,-3.0,2.0,2.0
383477.7,5828912.3,12.8,5.0,46.0,-3.0,2.0,2.0
383477.8,5828912.6,12.7,5.0,17.0,-3.0,2.0,2.0
383477.7,5828913.0,13.5,5.0,24.0,-3.0,2.0,2.0
383477.6,5828913.7,14.8,5.0,43.0,-3.0,1.0,2.0
383477.8,5828913.6,13.5,5.0,48.0,-3.0,2.0,2.0
383477.6,5828914.1,15.8,5.0,52.0,-3.0,1.0,2.0
383477.7,5828914.0,14.7,5.0,89.0,-3.0,2.0,2.0
383477.7,5828914.4,14.9,5.0,116.0,-2.0,2.0,2.0
383477.8,5828914.7,14.8,5.0,82.0,-2.0,1.0,2.0
383477.9,5828914.6,13.9,5.0,44.0,-2.0,2.0,2.0
383477.8,5828915.0,15.5,5.0,30.0,-2.0,1.0,3.0
383477.9,5828915.0,14.8,5.0,58.0,-2.0,2.0,3.0
383478.1,5828914.8,13.0,5.0,23.0,-2.0,3.0,3.0
383477.8,5828915.4,15.4,5.0,144.0,-2.0,1.0,1.0
383477.9,5828915.6,14.9,5.0,84.0,-2.0,1.0,1.0
383478.1,5828915.8,13.9,5.0,136.0,-2.0,1.0,1.0
383478.2,5828916.2,13.9,5.0,91.0,-2.0,1.0,1.0
383478.4,5828916.3,12.4,5.0,142.0,-2.0,1.0,1.0
383478.5,5828916.7,12.3,5.0,29.0,-2.0,1.0,3.0
383478.6,5828916.6,11.7,5.0,42.0,-2.0,2.0,3.0
383478.8,5828916.4,9.6,5.0,39.0,-2.0,3.0,3.0
383478.5,5828917.0,12.3,5.0,49.0,-2.0,1.0,3.0
383478.6,5828916.9,11.8,5.0,54.0,-2.0,2.0,3.0
383479.1,5828916.6,8.2,5.0,39.0,-2.0,3.0,3.0
383479.1,5828917.0,8.4,5.0,80.0,-2.0,1.0,3.0
383479.4,5828916.7,5.7,5.0,28.0,-2.0,2.0,3.0
383480.2,5828916.3,0.0,2.0,28.0,-2.0,3.0,3.0
383480.2,5828916.6,0.1,3.0,136.0,-2.0,1.0,1.0
383480.2,5828917.0,0.7,4.0,87.0,-2.0,1.0,1.0
383480.3,5828917.3,0.6,4.0,126.0,-2.0,1.0,1.0
383480.3,5828917.6,0.6,4.0,113.0,-2.0,1.0,1.0
383480.4,5828918.0,0.7,4.0,83.0,-2.0,1.0,1.0
383480.5,5828918.3,0.5,4.0,131.0,-2.0,1.0,1.0
383480.5,5828918.6,0.7,4.0,133.0,-2.0,1.0,1.0
383480.6,5828918.9,0.4,4.0,106.0,-2.0,1.0,1.0
383480.1,5828919.5,4.2,5.0,52.0,-2.0,1.0,3.0
383480.3,5828919.4,3.2,5.0,23.0,-2.0,2.0,3.0
383480.6,5828919.2,0.5,4.0,63.0,-2.0,3.0,3.0
383477.3,5828921.4,26.0,5.0,40.0,-1.0,1.0,1.0
383477.2,5828921.8,27.2,5.0,57.0,-1.0,1.0,1.0
383477.3,5828922.0,26.4,5.0,43.0,-1.0,1.0,1.0
383480.4,5828920.8,4.2,5.0,98.0,-1.0,1.0,1.0
383480.4,5828921.1,4.3,5.0,77.0,-1.0,1.0,1.0
383480.4,5828921.5,4.9,5.0,61.0,-1.0,1.0,2.0
383480.5,5828921.4,4.4,5.0,69.0,-1.0,2.0,2.0
383480.6,5828921.7,4.3,5.0,64.0,-1.0,1.0,1.0
383480.8,5828921.9,2.6,5.0,97.0,-1.0,1.0,1.0
383480.9,5828922.2,2.3,5.0,117.0,-1.0,1.0,1.0
383481.0,5828922.6,2.2,5.0,84.0,-1.0,1.0,2.0
383481.1,5828922.5,1.5,4.0,89.0,-1.0,2.0,2.0
383481.1,5828922.9,1.9,4.0,108.0,-1.0,1.0,2.0
383481.3,5828922.8,0.0,2.0,24.0,-1.0,2.0,2.0
383481.1,5828923.2,1.7,4.0,155.0,-1.0,1.0,1.0
383481.2,5828923.5,1.7,4.0,44.0,-1.0,1.0,2.0
383481.4,5828923.4,0.0,2.0,66.0,-1.0,2.0,2.0
383481.4,5828923.8,0.4,4.0,174.0,-1.0,1.0,1.0
383481.5,5828924.1,0.0,2.0,78.0,-1.0,1.0,1.0
383481.5,5828924.4,0.0,2.0,71.0,-1.0,1.0,1.0
383481.6,5828924.7,0.0,2.0,135.0,-1.0,1.0,1.0
383481.7,5828925.0,0.0,2.0,160.0,-1.0,1.0,1.0
383481.7,5828925.3,0.0,2.0,79.0,-1.0,1.0,1.0
383481.6,5828926.1,1.8,4.0,125.0,0.0,1.0,1.0
383481.7,5828926.4,1.7,4.0,30.0,0.0,3.0,3.0
383477.2,5828912.6,13.1,5.0,51.0,-3.0,2.0,2.0
383477.2,5828913.7,14.9,5.0,13.0,-3.0,3.0,3.0
383477.1,5828914.0,15.9,5.0,92.0,-3.0,1.0,1.0
383477.1,5828914.4,15.9,5.0,119.0,-3.0,1.0,1.0
383477.2,5828914.7,15.9,5.0,57.0,-2.0,1.0,2.0
383477.2,5828914.6,15.4,5.0,58.0,-2.0,2.0,2.0
383477.2,5828915.0,16.0,5.0,136.0,-2.0,1.0,1.0
383477.4,5828915.2,15.3,5.0,99.0,-2.0,1.0,1.0
383477.4,5828915.5,15.3,5.0,167.0,-2.0,1.0,1.0
383477.5,5828915.9,15.3,5.0,141.0,-2.0,1.0,1.0
383477.5,5828916.2,15.3,5.0,106.0,-2.0,1.0,1.0
383477.6,5828916.5,14.9,5.0,31.0,-2.0,1.0,2.0
383477.8,5828916.4,14.0,5.0,62.0,-2.0,2.0,2.0
383477.8,5828916.7,14.0,5.0,71.0,-2.0,1.0,2.0
383478.0,5828916.6,12.5,5.0,85.0,-2.0,2.0,2.0
383478.1,5828916.9,12.2,5.0,95.0,-2.0,1.0,1.0
383478.2,5828917.1,11.5,5.0,123.0,-2.0,1.0,3.0
383478.7,5828916.8,8.1,5.0,11.0,-2.0,2.0,3.0
383479.0,5828916.7,5.8,5.0,15.0,-2.0,3.0,3.0
383479.3,5828916.8,3.5,5.0,74.0,-2.0,1.0,2.0
383479.7,5828916.5,0.6,4.0,31.0,-2.0,2.0,2.0
383479.8,5828916.9,0.6,4.0,133.0,-2.0,1.0,1.0
383479.8,5828917.2,0.5,4.0,158.0,-2.0,1.0,1.0
383479.9,5828917.5,0.5,4.0,114.0,-2.0,1.0,1.0
383478.8,5828918.5,9.7,5.0,14.0,-2.0,1.0,2.0
383480.0,5828917.8,0.4,4.0,116.0,-2.0,2.0,2.0
383480.0,5828918.2,0.3,4.0,144.0,-2.0,1.0,1.0
383480.0,5828918.5,1.0,4.0,124.0,-2.0,1.0,1.0
383478.8,5828919.5,10.4,5.0,118.0,-2.0,1.0,3.0
383479.8,5828919.0,3.2,5.0,43.0,-2.0,2.0,3.0
383480.1,5828918.8,0.8,4.0,15.0,-2.0,3.0,3.0
383478.9,5828919.8,10.5,5.0,29.0,-2.0,1.0,2.0
383479.8,5828919.3,2.9,5.0,143.0,-2.0,2.0,2.0
383478.9,5828920.2,10.6,5.0,30.0,-2.0,1.0,3.0
383479.9,5828919.6,2.7,5.0,63.0,-2.0,2.0,3.0
383480.3,5828919.4,0.1,3.0,18.0,-2.0,3.0,3.0
383477.2,5828921.4,23.6,5.0,35.0,-1.0,1.0,1.0
383477.2,5828921.8,24.2,5.0,57.0,-1.0,1.0,1.0
383477.4,5828922.0,22.9,5.0,47.0,-1.0,1.0,1.0
383480.0,5828921.0,4.4,5.0,78.0,-1.0,1.0,1.0
383480.0,5828921.3,4.5,5.0,169.0,-1.0,1.0,1.0
383480.1,5828921.6,4.3,5.0,103.0,-1.0,1.0,1.0
383480.2,5828922.0,4.4,5.0,58.0,-1.0,1.0,2.0
383480.3,5828921.9,3.2,5.0,86.0,-1.0,2.0,2.0
383480.4,5828922.2,3.0,5.0,47.0,-1.0,1.0,3.0
383480.5,5828922.1,2.5,5.0,57.0,-1.0,2.0,3.0
383480.8,5828922.0,0.0,2.0,27.0,-1.0,3.0,3.0
383480.5,5828922.5,2.6,5.0,83.0,-1.0,1.0,2.0
383480.8,5828922.3,0.5,4.0,42.0,-1.0,2.0,2.0
383480.7,5828922.7,1.3,4.0,155.0,-1.0,1.0,1.0
383480.7,5828923.0,1.3,4.0,128.0,-1.0,1.0,1.0
383480.7,5828923.4,1.6,4.0,155.0,-1.0,1.0,1.0
383480.8,5828923.7,1.9,4.0,125.0,-1.0,1.0,1.0
383480.8,5828924.1,2.0,4.0,103.0,-1.0,1.0,2.0
383481.0,5828924.0,0.2,3.0,51.0,-1.0,2.0,2.0
383480.8,5828924.4,2.1,5.0,12.0,-1.0,1.0,2.0
383481.1,5828924.3,0.0,2.0,99.0,-1.0,2.0,2.0
383481.2,5828924.6,0.0,2.0,143.0,-1.0,1.0,1.0
383481.2,5828924.9,0.3,4.0,125.0,-1.0,1.0,1.0
383481.2,5828925.2,0.5,4.0,100.0,-1.0,1.0,1.0
383476.7,5828913.9,15.6,5.0,103.0,-3.0,2.0,2.0
383476.7,5828914.2,15.4,5.0,116.0,-3.0,1.0,1.0
383476.8,5828914.5,15.7,5.0,138.0,-3.0,1.0,1.0
383476.8,5828914.8,16.2,5.0,136.0,-2.0,1.0,1.0
383476.8,5828915.1,15.9,5.0,115.0,-2.0,1.0,1.0
383476.9,5828915.5,16.1,5.0,25.0,-2.0,2.0,2.0
383477.1,5828916.3,15.1,5.0,30.0,-2.0,2.0,2.0
383477.2,5828916.6,14.9,5.0,13.0,-2.0,2.0,2.0
383477.3,5828916.9,14.6,5.0,15.0,-2.0,1.0,2.0
383477.5,5828916.8,13.1,5.0,144.0,-2.0,2.0,2.0
383477.7,5828917.0,12.2,5.0,130.0,-2.0,1.0,1.0
383477.7,5828917.3,12.2,5.0,83.0,-2.0,1.0,2.0
383478.2,5828917.0,8.5,5.0,28.0,-2.0,2.0,2.0
383478.3,5828917.3,8.4,5.0,122.0,-2.0,1.0,1.0
383479.4,5828917.0,0.0,2.0,147.0,-2.0,1.0,1.0
383479.4,5828917.3,0.4,4.0,143.0,-2.0,1.0,1.0
383479.5,5828917.7,0.5,4.0,146.0,-2.0,1.0,1.0
383479.6,5828918.0,0.4,4.0,109.0,-2.0,1.0,1.0
383479.6,5828918.3,0.2,3.0,122.0,-2.0,1.0,1.0
383479.7,5828918.6,0.3,3.0,142.0,-2.0,1.0,1.0
383479.8,5828918.9,0.1,3.0,124.0,-2.0,1.0,1.0
383478.4,5828920.0,10.7,5.0,35.0,-2.0,1.0,4.0
383478.7,5828919.9,8.9,5.0,15.0,-2.0,2.0,4.0
383478.8,5828919.8,7.7,5.0,42.0,-2.0,3.0,4.0
383479.4,5828919.5,3.1,5.0,28.0,-2.0,4.0,4.0
383478.4,5828920.4,11.6,5.0,63.0,-1.0,1.0,3.0
383479.5,5828919.8,3.0,5.0,22.0,-1.0,2.0,3.0
383479.9,5828919.6,0.0,2.0,53.0,-1.0,3.0,3.0
383477.3,5828921.3,20.0,5.0,69.0,-1.0,1.0,1.0
383477.2,5828921.7,20.8,5.0,61.0,-1.0,1.0,1.0
383477.4,5828921.9,20.1,5.0,64.0,-1.0,1.0,1.0
383479.5,5828921.2,4.6,5.0,117.0,-1.0,1.0,1.0
383479.6,5828921.5,4.6,5.0,76.0,-1.0,1.0,1.0
383479.6,5828921.8,4.7,5.0,82.0,-1.0,1.0,1.0
383479.8,5828922.0,3.5,5.0,61.0,-1.0,1.0,1.0
383480.1,5828922.3,2.3,5.0,105.0,-1.0,1.0,1.0
383480.1,5828922.6,2.5,5.0,104.0,-1.0,1.0,2.0
383480.3,5828922.5,0.8,4.0,20.0,-1.0,2.0,2.0
383480.1,5828922.9,2.3,5.0,131.0,-1.0,1.0,1.0
383480.2,5828923.2,2.0,5.0,123.0,-1.0,1.0,1.0
383480.5,5828923.5,0.4,4.0,102.0,-1.0,1.0,1.0
383480.6,5828923.8,0.2,3.0,132.0,-1.0,1.0,1.0
383480.4,5828924.2,2.1,5.0,33.0,-1.0,1.0,2.0
383480.6,5828924.1,0.0,2.0,112.0,-1.0,2.0,2.0
383480.7,5828924.4,0.0,2.0,152.0,-1.0,1.0,1.0
383480.8,5828924.7,0.0,2.0,129.0,-1.0,1.0,1.0
383480.8,5828925.1,0.2,3.0,154.0,-1.0,1.0,1.0
383480.8,5828925.4,0.3,4.0,126.0,-1.0,1.0,1.0
383476.5,5828914.1,14.8,5.0,17.0,-3.0,2.0,2.0
383476.5,5828914.4,15.3,5.0,30.0,-3.0,2.0,2.0
383476.4,5828914.8,16.2,5.0,96.0,-2.0,2.0,2.0
383476.5,5828915.2,16.6,5.0,64.0,-2.0,2.0,2.0
383476.5,5828915.5,16.6,5.0,113.0,-2.0,1.0,1.0
383476.7,5828915.7,15.8,5.0,32.0,-2.0,2.0,2.0
383476.8,5828916.0,15.4,5.0,101.0,-2.0,2.0,2.0
383476.8,5828916.3,15.2,5.0,18.0,-2.0,2.0,2.0
383477.1,5828916.8,14.1,5.0,118.0,-2.0,1.0,1.0
383477.3,5828917.0,12.9,5.0,108.0,-2.0,1.0,1.0
383477.5,5828917.2,11.6,5.0,19.0,-2.0,1.0,2.0
383477.8,5828917.0,9.1,5.0,90.0,-2.0,2.0,2.0
383478.0,5828917.3,8.2,5.0,126.0,-2.0,1.0,1.0
383478.2,5828917.5,7.6,5.0,88.0,-2.0,1.0,2.0
383479.1,5828917.0,0.6,4.0,132.0,-2.0,2.0,2.0
383478.1,5828917.9,8.6,5.0,23.0,-2.0,1.0,2.0
383479.2,5828917.6,0.0,2.0,136.0,-2.0,1.0,1.0
383479.3,5828917.9,0.0,2.0,82.0,-2.0,1.0,1.0
383479.3,5828918.2,0.1,3.0,89.0,-2.0,1.0,1.0
383479.4,5828918.6,0.3,3.0,130.0,-2.0,1.0,1.0
383479.5,5828918.9,0.0,2.0,112.0,-2.0,1.0,1.0
383478.7,5828919.7,6.5,5.0,12.0,-2.0,1.0,2.0
383479.5,5828919.2,0.6,4.0,79.0,-2.0,2.0,2.0
383478.2,5828920.3,11.2,5.0,15.0,-1.0,1.0,3.0
383478.8,5828920.0,6.2,5.0,22.0,-1.0,2.0,3.0
383479.5,5828919.6,0.6,4.0,43.0,-1.0,3.0,3.0
383479.1,5828920.2,4.4,5.0,55.0,-1.0,1.0,2.0
383479.6,5828919.9,0.2,3.0,23.0,-1.0,2.0,2.0
383477.2,5828921.5,18.7,5.0,66.0,-1.0,1.0,1.0
383477.3,5828921.8,18.6,5.0,68.0,-1.0,1.0,1.0
383477.9,5828921.8,14.5,5.0,11.0,-1.0,1.0,2.0
383479.2,5828921.1,4.4,5.0,79.0,-1.0,2.0,2.0
383479.3,5828921.4,4.4,5.0,108.0,-1.0,1.0,1.0
383479.3,5828921.8,4.6,5.0,104.0,-1.0,1.0,1.0
383479.5,5828922.0,3.6,5.0,161.0,-1.0,1.0,1.0
383479.6,5828922.3,3.5,5.0,98.0,-1.0,1.0,2.0
383479.8,5828922.2,2.2,5.0,70.0,-1.0,2.0,2.0
383479.8,5828922.6,2.1,5.0,116.0,-1.0,1.0,2.0
383480.1,5828922.5,0.6,4.0,23.0,-1.0,2.0,2.0
383479.8,5828922.9,2.5,5.0,29.0,-1.0,1.0,2.0
383480.1,5828922.8,0.3,3.0,108.0,-1.0,2.0,2.0
383479.9,5828923.2,2.1,5.0,51.0,-1.0,1.0,2.0
383480.2,5828923.1,0.0,2.0,78.0,-1.0,2.0,2.0
383479.9,5828923.5,2.2,5.0,103.0,-1.0,1.0,1.0
383480.3,5828923.7,0.3,3.0,89.0,-1.0,1.0,1.0
383480.4,5828924.0,0.1,3.0,128.0,-1.0,1.0,1.0
383479.9,5828924.6,3.8,5.0,102.0,-1.0,1.0,2.0
383480.4,5828924.4,0.0,2.0,33.0,-1.0,2.0,2.0
383480.0,5828924.9,3.8,5.0,29.0,-1.0,1.0,2.0
383480.5,5828924.7,0.1,3.0,113.0,-1.0,2.0,2.0
383480.5,5828925.0,0.0,2.0,154.0,-1.0,1.0,1.0
383480.6,5828925.3,0.2,3.0,80.0,-1.0,2.0,2.0
383480.6,5828925.7,0.4,4.0,14.0,-1.0,3.0,3.0
383476.4,5828914.7,15.8,5.0,41.0,-2.0,2.0,2.0
383476.4,5828915.0,16.2,5.0,20.0,-2.0,2.0,2.0
383476.4,5828915.4,16.7,5.0,122.0,-2.0,1.0,1.0
383476.5,5828915.7,16.1,5.0,38.0,-2.0,3.0,3.0
383476.6,5828915.9,15.5,5.0,74.0,-2.0,2.0,2.0
383476.7,5828916.2,15.2,5.0,48.0,-2.0,3.0,3.0
383476.8,5828916.5,15.0,5.0,17.0,-2.0,3.0,3.0
383476.9,5828916.8,14.1,5.0,97.0,-2.0,1.0,1.0
383477.0,5828917.0,13.8,5.0,67.0,-2.0,1.0,2.0
383477.2,5828917.0,12.9,5.0,96.0,-2.0,2.0,2.0
383477.3,5828917.2,12.3,5.0,107.0,-2.0,1.0,2.0
383477.7,5828917.0,9.2,5.0,15.0,-2.0,2.0,2.0
383477.8,5828917.2,8.6,5.0,122.0,-2.0,1.0,1.0
383477.9,5828917.5,8.0,5.0,82.0,-2.0,1.0,2.0
383479.0,5828916.9,0.6,4.0,32.0,-2.0,2.0,2.0
383478.0,5828917.9,8.3,5.0,99.0,-2.0,1.0,2.0
383479.0,5828917.2,0.3,4.0,28.0,-2.0,2.0,2.0
383479.1,5828917.5,0.1,3.0,185.0,-2.0,1.0,1.0
383479.2,5828917.9,0.2,3.0,135.0,-2.0,1.0,1.0
383479.2,5828918.2,0.0,2.0,63.0,-2.0,1.0,1.0
383479.3,5828918.5,0.1,3.0,147.0,-2.0,1.0,1.0
383478.1,5828919.5,9.8,5.0,19.0,-2.0,1.0,2.0
383479.3,5828918.8,0.2,3.0,102.0,-2.0,2.0,2.0
